exp,sample_idx,video_id,claim_id,claim_text,claim_type,support_source,parent_source,attribute_terms,verification,reference_positive_evidence,reference_negative_evidence
exp_03,1376,OyIIlkLFmVg,3,"Although I don't have much information about the specific album or artists, the song itself aligns with your desired style.",preference,preference-supported,preference-supported,,uncheckable,"the user demonstrates a clear preference for rock music, particularly styles characterized by raw guitar work, powerful vocals, and a driving beat. while appreciating strong vocal performances, the user finds overly polished or complex instrumentation distracting, preferring a more straightforward and gritty sound. the user acknowledges a fondness for artists like kamelot and alina veriko, suggesting an appreciation for both epic and more melodic rock subgenres, but ultimately gravitates towards a less polished, more visceral rock experience. the user prefers rock music with raw guitar work and powerful vocals. the user favors a driving beat and a sense of energy in their music. the user appreciates a strong vocal performance as a key element in rock music. the user enjoys artists like kamelot, suggesting an appreciation for both epic and melodic rock.","they express a dislike for electronic elements and overly busy drum patterns, indicating a desire for a more organic and less processed feel. the user dislikes overly polished or complex instrumentation. the user prefers a straightforward and gritty rock sound over electronic elements. the user finds busy or complex drum patterns undesirable."
exp_03,1379,CR6mk3dmm2Q,3,"Although I don't have much information about the album or artists, the song itself aligns well with your preferences.",preference,preference-supported,preference-supported,,uncheckable,"the user demonstrates a strong affinity for electronic music, particularly tracks with a driving, energetic beat and a polished, clean production style. female vocals are a significant preference, and the user appreciates a tempo that facilitates dancing, characterized by a strong, pulse-y feel. while open to exploring new electronic sounds, the user finds excessively loud or jarring tracks undesirable, preferring a smoother, more consistent techno beat. the user strongly prefers electronic music. the user favors music with a driving, energetic beat. the user appreciates a clean and polished production style in music. female vocals are a significant positive factor in the user's music preferences. the user prefers a tempo suitable for dancing, with a strong, pulse-y feel. the user seeks a smoother, more consistent techno beat.","the user's taste leans towards energetic and captivating music, but avoids elements like hip-hop influences that detract from the desired aesthetic. the user dislikes music that is excessively loud or jarring. the user is not drawn to music with prominent hip-hop elements."
exp_03,1392,aMiUOwiAHFQ,4,"dance, which aligns well with your preferences.",preference,preference-supported,preference-supported,dance,supported,"the user demonstrates a clear preference for music with a strong electronic influence and a driving, danceable rhythm. they appreciate soulful vocals and clever, layered electronic elements, often seeking music suitable for a night out. hip-hop influences are also appreciated, suggesting a broader taste within the electronic music spectrum. the user prefers music with a strong electronic influence. the user enjoys music with a driving, danceable rhythm. the user appreciates soulful vocals within their music preferences. the user favors music with a degree of rawness over highly polished productions. the user appreciates hip-hop influences in music. the user seeks music suitable for a night out, indicating a preference for energetic tracks.","while open to exploring new sounds, the user gravitates towards tracks with a degree of rawness and avoids overly polished or 'bright' vocal performances. they seem to enjoy music that encourages movement and possesses a distinct energy, indicating a dislike for overly cheerful or dated sounds. the user dislikes overly cheerful or 'bright' vocal performances."
exp_03,1398,YIoSLwolzBU,1,"I understand your preference for a music style that combines dance, pop",preference,preference-supported,preference-supported,dance;pop,not_found,"the user demonstrates a strong preference for high-energy electronic music, particularly tracks with a fast tempo suitable for dancing. they are drawn to the driving beat characteristic of house and techno music, and consistently express a desire for a powerful, energetic feel. a prominent female vocalist is a key element in their enjoyment, adding to the overall energy of the music. they seek music that provides a distinct and recognizable pulse. the user strongly prefers high-energy electronic music. the user favors music with a fast tempo suitable for dancing. house and techno genres are highly appealing to the user. the user prefers tracks featuring a prominent female vocalist. the user appreciates a 'driving beat' as a core element of their preferred music.","while appreciating polished production and interesting sonic textures, the user dislikes overly complex or 'busy' arrangements and prefers a more focused, driving beat over overwhelming bass. the user dislikes music described as 'busy' or overly complex. the user prefers a focused, clear beat over overwhelming bass."
exp_03,1398,YIoSLwolzBU,2,"In that case, I recommend 'Do What You Like' by Taio Cruz.",preference,preference-supported,preference-supported,,uncheckable,"the user demonstrates a strong preference for high-energy electronic music, particularly tracks with a fast tempo suitable for dancing. they are drawn to the driving beat characteristic of house and techno music, and consistently express a desire for a powerful, energetic feel. a prominent female vocalist is a key element in their enjoyment, adding to the overall energy of the music. they seek music that provides a distinct and recognizable pulse. the user strongly prefers high-energy electronic music. the user favors music with a fast tempo suitable for dancing. house and techno genres are highly appealing to the user. the user prefers tracks featuring a prominent female vocalist. the user appreciates a 'driving beat' as a core element of their preferred music.","while appreciating polished production and interesting sonic textures, the user dislikes overly complex or 'busy' arrangements and prefers a more focused, driving beat over overwhelming bass. the user dislikes music described as 'busy' or overly complex. the user prefers a focused, clear beat over overwhelming bass."
exp_03,1398,YIoSLwolzBU,3,It's a track from his album 'Do What You Like',preference,preference-supported,preference-supported,,uncheckable,"the user demonstrates a strong preference for high-energy electronic music, particularly tracks with a fast tempo suitable for dancing. they are drawn to the driving beat characteristic of house and techno music, and consistently express a desire for a powerful, energetic feel. a prominent female vocalist is a key element in their enjoyment, adding to the overall energy of the music. they seek music that provides a distinct and recognizable pulse. the user strongly prefers high-energy electronic music. the user favors music with a fast tempo suitable for dancing. house and techno genres are highly appealing to the user. the user prefers tracks featuring a prominent female vocalist. the user appreciates a 'driving beat' as a core element of their preferred music.","while appreciating polished production and interesting sonic textures, the user dislikes overly complex or 'busy' arrangements and prefers a more focused, driving beat over overwhelming bass. the user dislikes music described as 'busy' or overly complex. the user prefers a focused, clear beat over overwhelming bass."
exp_03,1419,YwGUMYrj7As,6,has a distinctive style that aligns well with your preferences.,preference,preference-supported,preference-supported,,uncheckable,"the user demonstrates a preference for music characterized by strong vocals, prominent guitar work, and a driving energy, often seeking a vibrant and emotive atmosphere. while appreciating melodic pop influences, particularly from artists like 2pm and beastb2st, the user gravitates towards tracks with a warmer, less electronically-driven sound. a noticeable appreciation for guitar riffs, even in piano arrangements, suggests a desire for instrumental texture and depth. the user seems to be balancing a desire for a strong beat with a preference for organic instrumentation and a generally less intense sonic experience, indicating a taste for music that is both engaging and comforting. the user prefers music with strong female vocals. the user appreciates prominent guitar work and riffs. the user favors music with a driving energy and a vibrant atmosphere. the user enjoys melodic pop music, particularly from korean artists like 2pm and beastb2st. the user appreciates piano arrangements and instrumental depth within music. the user seeks a balance between a strong beat and a less intense sonic experience.","the user prefers a less electronically-driven sound, favoring organic instrumentation."
exp_03,1441,gbn5p56vvps,6,"a louder sound, which aligns well with your preferences.",preference,preference-supported,preference-supported,loud,not_found,"the user demonstrates a strong preference for rock music characterized by powerful guitar riffs, heavy beats, and a dynamic sound. they seem to value a solid, driving rhythm section and a feeling of substantial musical presence, drawing comparisons to bands like the morrison brothers band and appreciating the 'doomy' vibe of halve hahn. the user strongly prefers rock music with powerful guitar riffs and heavy beats. the user favors music with a raw and impactful sound over polished or 'radio-friendly' productions. the user appreciates a 'doomy' vibe in music, as exemplified by halve hahn. the user values a solid and driving rhythm section in their preferred music. the user seeks music with a sense of 'weight' and substantial musical presence. the user appreciates music similar to the morrison brothers band.","they appreciate music with a sense of weight and intensity, gravitating towards sounds that are raw and impactful rather than polished or 'radio-friendly.' while open to exploring different rock subgenres, the user actively avoids music that is overly bright, fast-paced, or electronic. the user dislikes electronic music, finding it too bright and fast."
exp_03,1469,b_QMyiFeq08,4,"electronic sound, which aligns well with your preferences.",preference,preference-supported,preference-supported,electronic,supported,"the user demonstrates a strong and consistent preference for energetic electronic music, particularly styles with a hip-hop or techno influence. they actively seek out tracks characterized by a fast tempo, intense build-ups, and a driving rhythm. a prominent, punchy sound design is highly valued, contributing to a bold and motivating listening experience. while appreciating some atmospheric elements, the user prioritizes music that is loud, fast-paced, and capable of elevating their pulse. they find more subdued or gentle electronic pieces unappealing, and prefer a more assertive and impactful sonic presence. the user strongly prefers energetic electronic music. the user enjoys electronic music with hip-hop or techno influences. the user favors fast tempos and intense build-ups in music. the user appreciates a driving rhythm and bold, energetic mood. the user values a prominent, punchy sound design. the user prefers music that 'moves' and 'gets their pulse racing'.",the user dislikes music described as 'subdued' or 'gentle'.
exp_03,1513,6XKR_50H7QY,6,has a distinctive style that aligns with your preferences.,preference,preference-supported,preference-supported,,uncheckable,"the user demonstrates a strong preference for upbeat, energetic pop music, particularly tracks suitable for dancing. they are drawn to music with a prominent, driving rhythm and a pulsating bassline, often appreciating a strong, insistent beat. while open to exploring new sounds, they generally favor music with a groove and a captivating energy, finding overly complex or intense instrumentation less appealing. the user values layered vocals and a strong sense of rhythm and pulse in their preferred music. the user strongly prefers upbeat, energetic pop music suitable for dancing. a driving rhythm and pulsating bassline are key elements the user seeks in music. the user has a distinct preference for music featuring female vocals. the user appreciates music with a strong groove and captivating energy. the user finds overly complex or intense instrumentation less appealing. layered vocals are a desirable element in the user's preferred music.","female vocals are a significant preference, and the user actively avoids music featuring male vocals. the user tends to avoid music with male vocals."
exp_03,1567,FNTwSyyJiTY,5,"It also has indie influences, which aligns well with your preferences.",preference,preference-supported,preference-supported,indie,not_found,"the user demonstrates a strong affinity for rock music, particularly tracks with powerful, soaring vocals and driving guitar riffs. they appreciate music that builds beautifully and possesses a melodic quality, favoring a more immersive listening experience over intensely energetic or overwhelming sounds. while they enjoy a good beat, the user seems to prefer a balance between energy and space within the instrumentation, indicating a sensitivity to overly loud or guitar-heavy arrangements. they are open to exploring different rock subgenres, but consistently seek a sense of depth and emotional resonance in their musical selections. the user prefers rock music with powerful, soaring vocals. the user enjoys music featuring prominent and driving guitar riffs. the user appreciates music that builds gradually and creates a sense of immersion. the user prefers a balance between energy and space in the instrumentation, avoiding overly loud or heavy arrangements. the user values a melodic quality in their music. the user appreciates a 'good beat' but prioritizes overall musical depth and emotional resonance.",the user dislikes music described as 'intense' or 'overwhelming'.
exp_03,1594,3MVAF5vrSMU,3,"Although I don't have specific information about the album or artists, the song itself aligns with your preferences.",preference,preference-supported,preference-supported,,uncheckable,"the user demonstrates a strong preference for energetic music characterized by a driving, powerful techno beat. they appreciate prominent synths and complex, layered drum patterns, often favoring instrumental or vocal tracks where the beat takes center stage. while open to exploring different electronic styles, the user tends to find overly polished or 'bright' sounds unappealing, preferring a more raw and punchy aesthetic. they seem to enjoy music with a hip-hop influence, and value a sense of intensity and power in their listening experience, often seeking music that evokes a feeling of forward momentum and energy. the user strongly prefers music with a driving, powerful techno beat. the user appreciates prominent and sharp synthesizer sounds. the user favors music where the beat is the primary focus, with vocals layered on top. the user enjoys music with a hip-hop influence. the user values complex and layered drum patterns. the user seeks music that evokes a feeling of intensity and forward momentum.",the user prefers raw and punchy sounds over polished or 'airy' productions.
exp_03,1617,Im22Ajs3MqA,5,This track aligns well with your preference for soulful,preference,preference-supported,preference-supported,,uncheckable,"the user demonstrates a clear preference for soulful and emotionally rich music, characterized by smooth vocals and layered instrumentation. they appreciate a warm, dreamy atmosphere and a sense of transportive beauty within their listening experience. while they acknowledge and appreciate rhythmic elements, they tend to shy away from overly polished or frantic sounds, favoring music with a touch of grit and a more organic feel. the user favors music with soulful and dreamy atmospheres. the user appreciates smooth, passionate vocals. the user enjoys layered instrumentation, particularly the combination of electronic and guitar elements. the user values a balance between electronic and acoustic instrumentation. the user seems open to exploring music with a strong guitar presence.","the user seems to value a balance between electronic and acoustic elements, particularly a prominent guitar presence, and expresses a dislike for music that feels overly manufactured or attempts to force a hip-hop influence. the user prefers music with a degree of grit and avoids overly polished sounds. the user dislikes music that feels frantic or overly energetic. the user expresses a dislike for hip-hop influences combined with electronic music."
exp_03,1626,VO6oOKUy7g4,3,"Although it doesn't have a specific description, it aligns well with your preference for rock with electronic beats.",preference,preference-supported,preference-supported,beat;beats;electronic;rock,partially_supported,"the user demonstrates a strong preference for electronic music characterized by vibrant synth sounds, driving beats, and positive, energetic vibes. they particularly appreciate layered synth textures and captivating vocals, finding enjoyment in artists like andreas oberg and niko and gobe. while open to exploring atmospheric electronic soundscapes, the user prioritizes a discernible and powerful beat, indicating a desire for music that facilitates movement and engagement. overall, the user seeks upbeat and cool electronic music with a danceable quality. the user strongly prefers electronic music. the user enjoys music with vibrant and layered synth sounds. a driving and prominent beat is a key element in the user's preferred music. the user appreciates music with positive and energetic vibes. the user favors music with captivating vocals. the user is open to exploring atmospheric electronic soundscapes, but prioritizes a strong beat.","they seem to value a dynamic and textured sound, but avoid overly complex or 'muddled' productions lacking a clear rhythmic pulse. the user dislikes music described as 'busy' or 'muddled' lacking a clear beat."
exp_03,1712,uII_vbQswUs,6,energetic vibe that aligns with your preferences.,preference,preference-supported,preference-supported,energetic,supported,"the user demonstrates a clear preference for electronic music with a driving, energetic feel, particularly appreciating tracks with prominent, impactful drums and a techno influence. they value well-produced music with strong male vocals that complement the rhythm, and an urban or industrial edge is appealing. while they enjoy energetic music, they find excessively intense or fast-paced electronic tracks overwhelming and prefer a groove-oriented sound. the user seems to be seeking a balance between electronic elements and a more accessible, less 'poppy' feel, appreciating a dynamic and well-structured musical experience. the user prefers music with a driving, energetic feel. the user enjoys music with a techno influence, but not overwhelmingly so. the user appreciates prominent, impactful drums, sometimes described as having an industrial feel. the user favors tracks with strong male vocals that complement the rhythm. the user prefers well-produced music with a clear and balanced sound.",the user dislikes excessively intense or fast-paced electronic music. the user avoids music that is overly 'poppy'.
exp_03,1720,24HD-AuNz-w,1,"Based on your preferences, I recommend 'Lodevole Musa' by Federica Lomuscio.",preference,preference-supported,preference-supported,,uncheckable,"the user demonstrates a clear preference for music that blends pop sensibilities with folk and indie influences, prioritizing uplifting moods and sophisticated arrangements. they appreciate strong vocals, particularly those with power and energy, and are drawn to layered guitar textures and subtle instrumentation. while acknowledging the appeal of catchy pop tracks, the user gravitates towards a more relaxed and nuanced sound, avoiding overly loud or heavy music. acoustic elements and guitar presence are valued, but not in a heavy or aggressive manner. the user seems to be seeking unique and well-crafted music that stands apart from mainstream pop. the user prefers music with a blend of pop, folk, and indie influences. the user appreciates uplifting and sophisticated musical moods. the user enjoys music featuring strong and powerful vocals. the user is drawn to layered guitar textures and subtle instrumentation. the user values acoustic elements and guitar presence, but not in a heavy or aggressive style. the user appreciates music that is unique and well-crafted.","the user prefers a relaxed and nuanced sound, avoiding overly loud or heavy music."
exp_03,1746,p3RqzTYlH_w,3,"The song features female vocals, which aligns with your preference.",preference,preference-supported,preference-supported,female vocals;male vocals;vocal;vocals,supported,"the user demonstrates a strong affinity for energetic, danceable music, particularly those with a house influence and prominent female vocals. they appreciate a feel-good, uplifting vibe reminiscent of 90s dance anthems, valuing both driving beats and polished production. while open to exploring new sounds, the user gravitates towards music with a certain complexity and depth, finding simpler, brighter pop productions less appealing. they seem to prefer a smoother, less intense sonic landscape, and have expressed a fondness for tracks with a 'wedding video' aesthetic, suggesting a preference for emotive and nostalgic elements. the user prefers music with a strong house influence. the user enjoys music with prominent female vocals. the user appreciates a feel-good, uplifting vibe, particularly reminiscent of 90s dance music. the user prefers music with a degree of complexity and depth, rather than simplistic, 'bright' pop productions. the user favors a smoother, less intense musical experience. the user appreciates music with a nostalgic or emotive quality, exemplified by a fondness for tracks with a 'wedding video' aesthetic.",the user dislikes music that is overly intense or overwhelming in its vocal delivery.
exp_03,1782,BnmJ8XMRszs,4,"electronic elements, which align with your preferences.",preference,preference-supported,preference-supported,electronic,supported,"the user demonstrates a strong and consistent preference for energetic and upbeat music, particularly within the electronic dance music (edm) spectrum. they actively seek out tracks with a driving rhythm and a powerful beat, expressing a desire to 'move' to the music. while acknowledging a past enjoyment of pop music, the user's current focus leans heavily towards techno and house music, appreciating the intensity and energy these genres provide. they value a sense of dynamism and are actively looking for music that is engaging and stimulating, rejecting quieter or more relaxed musical styles. the user strongly prefers energetic and upbeat music. the user has a significant affinity for electronic dance music (edm). the user enjoys music with a driving rhythm and powerful beat. the user expresses a desire for music that facilitates dancing and movement. the user previously enjoyed pop music, but their current preference leans towards more intense electronic genres. the user appreciates music with pulsing synths.",the user actively dislikes quiet or relaxed musical styles.
exp_03,1792,zi8GfzxmaII,3,"Although I don't have much information about this specific track, it aligns with your preferences for incorporating rock",preference,preference-supported,preference-supported,rock,supported,"the user demonstrates a strong affinity for music that blends electronic and rock elements, prioritizing a powerful and uplifting vibe. they appreciate prominent vocals layered with electronic beats and a driving, energetic rhythm. while they enjoy a solid beat, they find excessively frantic or chaotic rhythms overwhelming, preferring a smoother, more deliberate pace. the user has shown interest in artists with a punchy rhythm like hasko and бате са, and appreciates energetic music similar to муック, but prefers a less intense feel. overall, they seek music that is both intense and positive, with a well-produced and deliberate feel. the user prefers music that blends electronic and rock genres. the user enjoys music with prominent and layered vocals. the user gravitates towards a driving and energetic rhythm. the user appreciates artists with a 'punchy' rhythmic style, such as hasko and бате са. the user finds music similar to муック appealing, but prefers a less intense version. the user seeks music with an uplifting and powerful vibe.","the user prefers a smoother, more deliberate rhythm over chaotic or frantic beats."
exp_03,1804,rQ7EVVczYZk,4,"dance genres, which aligns well with your preferences.",preference,preference-supported,preference-supported,dance,not_found,"the user demonstrates a clear preference for electronic music characterized by a refined and atmospheric sound, avoiding overly aggressive or intensely loud tracks. they appreciate a strong pulse and melodic elements, and male vocals are a significant positive factor. while they enjoy electronic music, they find intense drum beats and powerful rock instrumentation overwhelming. the user seems drawn to a calmer, more textured listening experience, appreciating a sense of subtlety and nuance within the electronic genre, and has shown interest in artists with a chill synth aesthetic. the user prefers electronic music with a refined and atmospheric sound. the user appreciates music featuring male vocals. the user enjoys music with a strong, but not overwhelming, pulse. the user is drawn to music with a chill synth aesthetic, similar to cherka & le ka. the user prefers music with texture and mood over a relentless beat.","the user dislikes music with overly aggressive or intensely loud elements, particularly prominent drums. the user finds rock music with soaring guitars and powerful drums to be overwhelming."
exp_03,1812,Mtx7KymICjw,6,energetic sound that aligns well with your preferences.,preference,preference-supported,preference-supported,energetic,supported,"the user demonstrates a strong preference for heavier rock music characterized by powerful instrumentation and a raw, energetic feel. they appreciate driving rhythms, prominent drumbeats, and impactful guitar riffs. while open to exploring new tracks, the user gravitates towards music with a sense of weight and grit, favoring a stomping, substantial sound over faster, more frantic tempos. electronic music and overly busy beats are generally not appealing. the user's taste leans towards classic and heavier rock subgenres, suggesting a desire for impactful and controlled sonic experiences. the user strongly prefers heavier rock music. the user values powerful drumbeats and impactful guitar riffs. the user appreciates a 'raw edge' and a sense of grit in their music. the user prefers a weighty, substantial sound over fast tempos. the user enjoys music reminiscent of black sabbath and 'earth anchor'.",the user dislikes music described as 'frantic' or 'busy'. the user is not particularly drawn to electronic music.
exp_03,1819,vgzrbpnTesg,6,"electronic sound with a fast beat, which aligns well with your preferences.",preference,preference-supported,preference-supported,beat;electronic,supported,"the user demonstrates a clear preference for electronic music, particularly styles that blend electronic elements with hip-hop and techno influences. they appreciate driving beats, prominent synths, and energetic vocals, often favoring male vocalists. while open to exploring new sounds, the user tends to gravitate towards music with a deliberate, raw, or industrial feel, finding overly polished or chaotic productions less appealing. they value a strong, consistent beat and a sense of immersion in the soundscape, but are sensitive to vocal delivery, preferring less aggressive and more melodic styles. the user favors electronic music with hip-hop and techno influences. the user appreciates driving, prominent beats. the user enjoys music featuring prominent synth sounds and layered production. the user prefers male vocals, particularly those with a melodic delivery rather than an aggressive style. the user tends to prefer music with a deliberate, raw, or industrial feel. the user appreciates a consistent 4/4 beat.",the user finds overly polished or chaotic electronic productions less appealing.
exp_03,1826,xLqPtKdeIoY,6,"guitar, which aligns well with your preferences.",preference,preference-supported,preference-supported,guitar,supported,"the user demonstrates a core preference for soulful and emotive music, initially expressing enjoyment of pop, r&b, and soul. while open to exploring new sounds, they gravitate towards music with strong vocals and prominent instrumentation, particularly guitar. they appreciate a driving rhythm and energetic feel, but find excessively intense or overwhelming sounds unappealing. the user values a sense of introspection and smoothness in their music choices, suggesting a desire for music that facilitates focus and a feeling of being 'lost' in the sound, rather than being overwhelmed by it. they seem to appreciate a degree of polish and production quality. the user prefers music with soulful and emotive qualities. the user enjoys music featuring strong male vocals. the user appreciates prominent guitar riffs and instrumentation. the user values a degree of polish and production quality in their music. the user expresses a preference for smoother, more introspective music. the user is open to exploring rock music, but prefers it to have a soulful element.","the user prefers a driving rhythm and energetic feel, but avoids overly intense music."
exp_03,1832,cG6b_esZVVA,3,"Although I don't have much information about the specific music video, the song itself aligns with your preferences.",preference,preference-supported,preference-supported,,uncheckable,"the user demonstrates a clear preference for high-energy electronic music characterized by a fast tempo, driving beat, and prominent synth sounds. they appreciate music that is engaging and motivating, ideal for tasks requiring focus and energy. while they acknowledge the presence of vocals, they seem to prefer them when creatively manipulated, such as through chopping or layering. they are open to exploring similar sounds but value a sense of dynamism and intensity. the user strongly prefers high-energy electronic music. the user favors music with a fast tempo and driving beat. the user appreciates prominent and interesting synth sounds. the user enjoys creatively manipulated vocals, such as chopped or layered vocals. the user seeks music with a strong and solid bassline. the user finds overly complex or frantic music less appealing.","the user actively seeks music with a strong, solid bassline and expresses a dislike for tracks that are overly mellow or subdued, indicating a general aversion to chill or relaxed vibes. the user dislikes music described as mellow or subdued."
exp_03,1899,G0Oxcyt52UE,4,"rock, which aligns well with your preferences.",preference,preference-supported,preference-supported,rock,not_found,"the user demonstrates a strong affinity for electronic music, particularly tracks characterized by a driving beat and energetic rhythm. they appreciate music that evokes a sense of movement and intensity, as exemplified by their enthusiasm for artists like kova m rbl paparazi. while they enjoy the energy of tracks similar to -somos unicos--, they prefer a balance and find overly complex or 'busy' productions less appealing. the user seeks music with a clear, powerful pulse and a sense of forward momentum, indicating a preference for impactful and driving sonic experiences over intricate or floaty arrangements. the user strongly prefers electronic music. the user enjoys music with a driving beat and energetic rhythm. the user appreciates music that evokes a sense of movement and intensity. the user appreciates music with a balance of energy, similar to -somos unicos--. the user seeks music with a clear, powerful pulse. the user is open to exploring electronic music with a hypnotic quality.",the user finds overly complex or 'busy' electronic productions less appealing. the user dislikes music described as 'floaty'.
exp_03,1912,j741vKLoY5c,6,has a distinctive style that aligns with your preferences.,preference,preference-supported,preference-supported,,uncheckable,"the user demonstrates a strong preference for upbeat and energetic music, particularly pop tracks with a prominent, driving beat. they appreciate music with a powerful rhythm and vocals that convey confidence and strength. while open to exploring new sounds, the user gravitates towards music that evokes a desire to move and dance. the user values music with a strong sense of energy and a clear, infectious groove. the user strongly prefers upbeat and energetic music. the user actively seeks music with a driving beat. the user enjoys music with powerful and confident vocals. the user appreciates music that evokes a desire to move and dance. the user prefers music with a solid and noticeable rhythm. the user is open to exploring latin-influenced pop music, but it must maintain a high energy level.","they actively seek out tracks with a noticeable and impactful beat, and express a dislike for music that is too quiet, ethereal, or lacks a solid rhythmic foundation. the user dislikes music that is too quiet or ethereal."
exp_03,1922,d0MulkaaLD0,3,"Although I don't have much information about the specific album or artists, the song itself aligns with your desired style.",preference,preference-supported,preference-supported,,uncheckable,"the user demonstrates a strong preference for rock music, particularly those with a powerful and energetic feel. they gravitate towards tracks featuring prominent guitar work, often seeking a balance between melodic elements and heavier, more intense sounds. while appreciating a raw and dynamic quality, the user seems to prefer instrumentation to take precedence over vocals, finding overly prominent vocals distracting. the user prefers rock music with a driving beat and energetic feel. the user enjoys music with prominent guitar riffs and strong guitar work. the user appreciates a balance between melodic elements and heavier, metal-influenced sounds. the user prefers instrumentation to take precedence over vocals. the user is drawn to music with a raw and dynamic quality.","they have expressed a desire for music that evokes a sense of openness and avoids feeling chaotic or overly layered, suggesting a preference for accessible and impactful rock styles with a metal influence. the user dislikes music described as 'bright' or overly energetic with prominent vocals. the user appreciates music that evokes a sense of openness and avoids feeling chaotic or overly layered. the user does not enjoy music featuring prominent synthesizers."
exp_03,1934,CHxIyzOsNUc,6,energetic sound that aligns well with your preferences.,preference,preference-supported,preference-supported,energetic,supported,"the user demonstrates a strong preference for energetic rock music characterized by powerful guitar riffs, driving rhythms, and a generally intense vibe. while appreciating solid production, they lean towards sounds with a raw edge and a rebellious feel, avoiding overly polished or complex electronic tracks. the user values substance and proper instrumentation, seeking music that evokes a sense of power and excitement. they seem to be exploring the boundaries of what constitutes 'too intense,' indicating a desire for energetic music that isn't overwhelming, and a preference for a noticeable, insistent rhythm. the user prefers energetic rock music with a driving rhythm. the user appreciates powerful guitar riffs and instrumentation. the user favors music with a raw, less polished sound. the user seeks music with 'substance' and proper instrumentation. the user prefers a noticeable, insistent rhythm.",the user dislikes overly complex or layered electronic music. the user avoids music that feels 'completely overwhelming'.
exp_03,1992,x4VBnB-TQU8,3,"Although I don't have much information about the album or artists, this track aligns well with your preferences.",preference,preference-supported,preference-supported,,uncheckable,"the user demonstrates a clear preference for music that blends pop sensibilities with elements of electronic and guitar-driven sounds. they appreciate captivating melodies, gorgeous vocals, and a rhythm that is danceable without being overly intense. while open to exploring new sounds, the user generally gravitates towards music with a slightly mysterious or cool vibe, favoring smoother production over overly busy or energetic electronic tracks. they enjoy music with a driving beat and a positive energy, and have shown an appreciation for artists with hip-hop influences within a pop framework. the user prefers pop music with electronic and guitar elements. the user appreciates music with captivating melodies and gorgeous vocals. the user favors a danceable rhythm that isn't overly intense. the user enjoys music with a slightly mysterious or 'cool' vibe. the user appreciates music with a driving beat and positive energy. the user enjoys pop music with hip-hop influences.",the user prefers smoother production styles over highly energetic or 'busy' electronic music.
exp_03,1993,lVOhveK_60A,3,"Although I don't have much information about this track, it aligns well with your preferences.",preference,preference-supported,preference-supported,,uncheckable,"the user demonstrates a clear preference for rock music characterized by energetic beats, powerful vocals, and driving rhythms. while appreciating a raw and gritty sound, they express discomfort with overly produced tracks and a strong electronic influence. they seem to value prominent guitar riffs and a sense of intensity, drawing comparisons to artists like mickie james. the user's taste leans towards a more organic and less polished sound, suggesting a potential aversion to heavily electronic or hip-hop infused music. they are open to exploring music with a strong build-up and impactful choruses, but prioritize a balance between energy and atmosphere. the user prefers rock music with energetic and driving rhythms. the user appreciates powerful and clear vocals. the user favors music with prominent guitar riffs and a gritty sound. the user enjoys music with a strong build-up and impactful choruses. the user appreciates a raw and less polished sound.",the user dislikes music that is overly produced or heavily electronic. the user finds hip-hop and electronic blends overwhelming.
exp_03,2000,fg3WQgiIh9I,1,Allow me to recommend 'How Would You Like to Be Me' by Caper.,preference,preference-supported,preference-supported,,uncheckable,"the user demonstrates a strong preference for music characterized by powerful, driving rhythms and prominent guitar work, often with a raw and passionate feel. they appreciate male vocalists and a less polished, more authentic sound. while they enjoy rock elements, they are not necessarily drawn to heavily produced tracks and sometimes prefer a stripped-down aesthetic. they are open to exploring music with electronic influences, but prioritize a clear rhythmic foundation. the user prefers music with a powerful, driving rhythm and a strong beat. the user enjoys prominent guitar riffs, particularly those with intensity and a raw sound. the user appreciates male vocalists in their preferred music. the user favors music that is less polished and more authentic in its production. the user appreciates a defined and palpable drum beat. the user sometimes prefers a stripped-down, less produced sound.","the user values a defined and palpable drum beat and expresses a dislike for music that feels chaotic or overly layered, suggesting a desire for clarity and a strong sense of pulse. the user dislikes music that feels chaotic or overly layered."
exp_03,2000,fg3WQgiIh9I,2,It's a track from their album 'How Would You Like to Be Me'.,preference,preference-supported,preference-supported,,uncheckable,"the user demonstrates a strong preference for music characterized by powerful, driving rhythms and prominent guitar work, often with a raw and passionate feel. they appreciate male vocalists and a less polished, more authentic sound. while they enjoy rock elements, they are not necessarily drawn to heavily produced tracks and sometimes prefer a stripped-down aesthetic. they are open to exploring music with electronic influences, but prioritize a clear rhythmic foundation. the user prefers music with a powerful, driving rhythm and a strong beat. the user enjoys prominent guitar riffs, particularly those with intensity and a raw sound. the user appreciates male vocalists in their preferred music. the user favors music that is less polished and more authentic in its production. the user appreciates a defined and palpable drum beat. the user sometimes prefers a stripped-down, less produced sound.","the user values a defined and palpable drum beat and expresses a dislike for music that feels chaotic or overly layered, suggesting a desire for clarity and a strong sense of pulse. the user dislikes music that feels chaotic or overly layered."
