sample_idx,video_id,gt_music_id,top1_music_id,top1_video_id,top1_is_gt,rank,preference_variant,generation_mode,prompt_variant,title_source,user_text,original_user_text,generated_text,reference_text,top1_reference_text,music_title,music_artist,generated_mentions_top1_title,generated_mentions_top1_artist,title_consistency,needs_manual_review,is_fallback,scope_note
2316,Z9ry7JQTl6g,Z9ry7JQTl6g_lHhZJeHP7Ac,7R9BibXk2gY_NMrFpWsxTyA,7R9BibXk2gY,0,8,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"That sounds interesting, but I would like to incorporate a bit more of Stuart Wilson's style, especially his pop, soul, and electronic elements. I'm also interested in female vocals and a catchy beat.","That sounds interesting, but I would like to incorporate a bit more of Stuart Wilson's style, especially his pop, soul, and electronic elements. I'm also interested in female vocals and a catchy beat.","Allow me to recommend 'Perdoname' by Stuart Wilson. It's a track from his album 'Perdoname'. The song combines elements of pop, soul, and electronic music with female vocals. It has a catchy beat that could be a fitting choice for your video.","Allow me to recommend 'Rule the World' by Stuart Wilson. It's a pop and soul track with R&B, Hip-Hop, and electronic influences. While I couldn't find any specific details about the track's release year or album, it may contain the elements you're looking for. Since the description is empty, I suggest exploring more about the track to ensure it aligns with your video.","I apologize, but I don't have enough information about the specific track, album, or artist in the candidate music description to recommend a song that aligns with the electronic, indie, and jazz genres. However, based on the genres mentioned in the target music's MSD tags, I can recommend 'Perdoname' by Raices De Tierra Caliente. It's an electronic, indie, pop, and jazz-influenced track that could add a unique flavor to your video.","t have enough information about the specific track, album, or artist in the candidate music description to recommend a song that aligns with the electronic, indie, and jazz genres. However, based on the genres mentioned in the target music's MSD tags, I can recommend 'Perdoname",Raices De Tierra Caliente,0,0,0,1,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
2316,Z9ry7JQTl6g,Z9ry7JQTl6g_lHhZJeHP7Ac,7R9BibXk2gY_NMrFpWsxTyA,7R9BibXk2gY,0,8,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds interesting, but I would like to incorporate a bit more of Stuart Wilson's style, especially his pop, soul, and electronic elements. I'm also interested in female vocals and a catchy beat.","Based on your preferences, I recommend 'Perdoname' by Raices De Tierra Caliente. It's an electronic track with indie, pop, and jazz influences. The song has a bright and energetic sound with a modern dance or pop feeling. It aligns well with your upbeat electronic background music requirements.","Allow me to recommend 'Rule the World' by Stuart Wilson. It's a pop and soul track with R&B, Hip-Hop, and electronic influences. While I couldn't find any specific details about the track's release year or album, it may contain the elements you're looking for. Since the description is empty, I suggest exploring more about the track to ensure it aligns with your video.","I apologize, but I don't have enough information about the specific track, album, or artist in the candidate music description to recommend a song that aligns with the electronic, indie, and jazz genres. However, based on the genres mentioned in the target music's MSD tags, I can recommend 'Perdoname' by Raices De Tierra Caliente. It's an electronic, indie, pop, and jazz-influenced track that could add a unique flavor to your video.","t have enough information about the specific track, album, or artist in the candidate music description to recommend a song that aligns with the electronic, indie, and jazz genres. However, based on the genres mentioned in the target music's MSD tags, I can recommend 'Perdoname",Raices De Tierra Caliente,0,1,0,1,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
2316,Z9ry7JQTl6g,Z9ry7JQTl6g_lHhZJeHP7Ac,7R9BibXk2gY_NMrFpWsxTyA,7R9BibXk2gY,0,8,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds interesting, but I would like to incorporate a bit more of Stuart Wilson's style, especially his pop, soul, and electronic elements. I'm also interested in female vocals and a catchy beat.",1. 'Perdoname' by Raices De Tierra Caliente; 2. 'Perdoname' by Raices De Tierra Caliente; 3. 'Perdoname' by Raices De Tierra Caliente; 4. 'Perdoname' by Raices De Tierra Caliente; 5. 'Perdoname' by Raices De Tierra Caliente; 6. 'Perdoname' by Raices De Tierra Caliente; 7. 'Perdoname' by Raices De Tierra Caliente; 8.,"Allow me to recommend 'Rule the World' by Stuart Wilson. It's a pop and soul track with R&B, Hip-Hop, and electronic influences. While I couldn't find any specific details about the track's release year or album, it may contain the elements you're looking for. Since the description is empty, I suggest exploring more about the track to ensure it aligns with your video.","I apologize, but I don't have enough information about the specific track, album, or artist in the candidate music description to recommend a song that aligns with the electronic, indie, and jazz genres. However, based on the genres mentioned in the target music's MSD tags, I can recommend 'Perdoname' by Raices De Tierra Caliente. It's an electronic, indie, pop, and jazz-influenced track that could add a unique flavor to your video.","t have enough information about the specific track, album, or artist in the candidate music description to recommend a song that aligns with the electronic, indie, and jazz genres. However, based on the genres mentioned in the target music's MSD tags, I can recommend 'Perdoname",Raices De Tierra Caliente,0,1,0,1,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
2322,xNEbC01UF2g,xNEbC01UF2g_NYIdJk05pkw,S80Hk04QQpk_jLyNyUPlvhg,S80Hk04QQpk,0,4,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"That sounds like a lovely choice. However, I'm looking for a song with a bit more of a 90s rock and alternative vibe, similar to Luke Thompson's style.","That sounds like a lovely choice. However, I'm looking for a song with a bit more of a 90s rock and alternative vibe, similar to Luke Thompson's style.","90s rock and alternative are indeed the genres I'm looking for. In that case, I recommend 'Honey Bee' by Blake Shelton. It's a track from his album 'Honey Bee' and perfectly captures the 90s rock and alternative vibe you're after.",Allow me to recommend 'Say You'll Stay' by Luke Thompson. It's a track from his single 'Say You'll Stay'. This song captures the essence of 90s rock and alternative music with a pop twist. It features Luke Thompson's unique vocals and incorporates guitar and drums to create a nostalgic and romantic atmosphere. It's the perfect choice to incorporate the 90s rock and alternative vibe you're looking for.,"Certainly! For a country track with a mix of rock and pop elements, I recommend 'Honey Bee' by Blake Shelton. This song has a catchy melody and incorporates country, rock, and pop influences. It will bring a fun and energetic vibe to your wedding video.",Honey Bee,Blake Shelton,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
2322,xNEbC01UF2g,xNEbC01UF2g_NYIdJk05pkw,S80Hk04QQpk_jLyNyUPlvhg,S80Hk04QQpk,0,4,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds like a lovely choice. However, I'm looking for a song with a bit more of a 90s rock and alternative vibe, similar to Luke Thompson's style.","1. 'Honey Bee' by Blake Shelton. It's a track from his album 'Honey Bee'. The song combines elements of rock, country, and pop with a touch of 80s influence. It has a catchy and upbeat sound with a modern dance or pop feeling.",Allow me to recommend 'Say You'll Stay' by Luke Thompson. It's a track from his single 'Say You'll Stay'. This song captures the essence of 90s rock and alternative music with a pop twist. It features Luke Thompson's unique vocals and incorporates guitar and drums to create a nostalgic and romantic atmosphere. It's the perfect choice to incorporate the 90s rock and alternative vibe you're looking for.,"Certainly! For a country track with a mix of rock and pop elements, I recommend 'Honey Bee' by Blake Shelton. This song has a catchy melody and incorporates country, rock, and pop influences. It will bring a fun and energetic vibe to your wedding video.",Honey Bee,Blake Shelton,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
2322,xNEbC01UF2g,xNEbC01UF2g_NYIdJk05pkw,S80Hk04QQpk_jLyNyUPlvhg,S80Hk04QQpk,0,4,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds like a lovely choice. However, I'm looking for a song with a bit more of a 90s rock and alternative vibe, similar to Luke Thompson's style.","1. 'Honey Bee' by Blake Shelton. It's a track from his album 'Honey Bee'. The song combines elements of rock, country, and pop with a touch of classic rock. It has a slow tempo, soft acoustic texture, and a gentle melody that creates a calm and sentimental mood.",Allow me to recommend 'Say You'll Stay' by Luke Thompson. It's a track from his single 'Say You'll Stay'. This song captures the essence of 90s rock and alternative music with a pop twist. It features Luke Thompson's unique vocals and incorporates guitar and drums to create a nostalgic and romantic atmosphere. It's the perfect choice to incorporate the 90s rock and alternative vibe you're looking for.,"Certainly! For a country track with a mix of rock and pop elements, I recommend 'Honey Bee' by Blake Shelton. This song has a catchy melody and incorporates country, rock, and pop influences. It will bring a fun and energetic vibe to your wedding video.",Honey Bee,Blake Shelton,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
2325,gHavEbG_MWg,gHavEbG_MWg_BkB1s1VJe44,y9lrWVzbkR8_Elj4ql0mEnw,y9lrWVzbkR8,0,49,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"That sounds great, but I would like to incorporate a bit more of the fast-paced and male vocals from the Dj Taj track you mentioned earlier. Can you suggest something that combines those elements with Tuka's style?","That sounds great, but I would like to incorporate a bit more of the fast-paced and male vocals from the Dj Taj track you mentioned earlier. Can you suggest something that combines those elements with Tuka's style?","100% Sure! I recommend 'Dj Taj - I'm A Boss'. It's a track from Dj Taj's album 'I'm A Boss'. The song combines elements of Hip-Hop, electronic, dance, and pop with fast-paced beats and male vocals. It aligns well with Tuka's style and the energetic vibe you're looking for.","Certainly! I recommend 'Dmack & Freshkid From The Back' by Dj Taj. It's a hip-hop track featuring fast-paced male vocals. Although it doesn't have an official video, it can provide the energetic and fast-paced vibe you're looking for. You can reach out to Dj Taj on his Facebook page for more information.","In that case, I would recommend 'Spazematic - Tom and Jerry'. This track combines Hip-Hop, electronic, electro, experimental, and dance genres. It has a unique and experimental sound that will add a touch of creativity to your video. You can find more information about the artist on their SoundCloud, Instagram, Twitter, and Facebook pages.",,,,,,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
2325,gHavEbG_MWg,gHavEbG_MWg_BkB1s1VJe44,y9lrWVzbkR8_Elj4ql0mEnw,y9lrWVzbkR8,0,49,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds great, but I would like to incorporate a bit more of the fast-paced and male vocals from the Dj Taj track you mentioned earlier. Can you suggest something that combines those elements with Tuka's style?","100% Match! I recommend 'BIG BANK' by BIG BANK. It's a track from the album 'BIG BANK' by BIG BANK. This song combines elements of hip-hop, electronic, dance, and pop with a modern and energetic vibe. It has a clear rhythm and a bright mood that aligns well with your preferences.","Certainly! I recommend 'Dmack & Freshkid From The Back' by Dj Taj. It's a hip-hop track featuring fast-paced male vocals. Although it doesn't have an official video, it can provide the energetic and fast-paced vibe you're looking for. You can reach out to Dj Taj on his Facebook page for more information.","In that case, I would recommend 'Spazematic - Tom and Jerry'. This track combines Hip-Hop, electronic, electro, experimental, and dance genres. It has a unique and experimental sound that will add a touch of creativity to your video. You can find more information about the artist on their SoundCloud, Instagram, Twitter, and Facebook pages.",,,,,,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
2325,gHavEbG_MWg,gHavEbG_MWg_BkB1s1VJe44,y9lrWVzbkR8_Elj4ql0mEnw,y9lrWVzbkR8,0,49,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds great, but I would like to incorporate a bit more of the fast-paced and male vocals from the Dj Taj track you mentioned earlier. Can you suggest something that combines those elements with Tuka's style?","100% Not! For your video, I recommend 'Bring It Back' by J-Rock. It's a track from his album 'Bring It Back' and it perfectly captures the lyrical piano background music you're looking for. The song has a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","Certainly! I recommend 'Dmack & Freshkid From The Back' by Dj Taj. It's a hip-hop track featuring fast-paced male vocals. Although it doesn't have an official video, it can provide the energetic and fast-paced vibe you're looking for. You can reach out to Dj Taj on his Facebook page for more information.","In that case, I would recommend 'Spazematic - Tom and Jerry'. This track combines Hip-Hop, electronic, electro, experimental, and dance genres. It has a unique and experimental sound that will add a touch of creativity to your video. You can find more information about the artist on their SoundCloud, Instagram, Twitter, and Facebook pages.",,,,,,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
2334,UmBiLFFCJH8,UmBiLFFCJH8_ZLlampP29nk,a-d24a-xJhM_tbI-K8x7skg,a-d24a-xJhM,0,25,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"That sounds great, but I would like to include some elements of ULICE's indie rock and electronic style in the music. Can you recommend something that combines rock, indie, electronic, and alternative genres?","That sounds great, but I would like to include some elements of ULICE's indie rock and electronic style in the music. Can you recommend something that combines rock, indie, electronic, and alternative genres?","Sure! How about 'Svijet' by ULICE? It's a track from their album 'Svijet'. The song combines elements of indie rock, electronic, and alternative genres, which aligns well with the style you're looking for. It was released in 2013 and has a unique sound that could add a distinctive touch to your video.","Sure! How about 'Dzieci z L.' by ULICE? It's an indie rock track with electronic and alternative influences. Although I don't have much information about the album, the song itself combines elements of rock, indie, and electronic genres, which could add a unique touch to your video.","Certainly! 'This Could be the Last Time' by Spiders might be a suitable choice for your video. It's a track that combines rock, indie, and electronic elements, which aligns well with what you're looking for. Although there isn't much information available about this specific track, the band's style and genre tags suggest that it could be a good fit.",This Could be the Last Time,Spiders might be a suitable choice for your video,0,0,0,1,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
2334,UmBiLFFCJH8,UmBiLFFCJH8_ZLlampP29nk,a-d24a-xJhM_tbI-K8x7skg,a-d24a-xJhM,0,25,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds great, but I would like to include some elements of ULICE's indie rock and electronic style in the music. Can you recommend something that combines rock, indie, electronic, and alternative genres?","100% For you, I recommend 'This Could be the Last Time' by Spiders. It's an electronic track with elements of rock, indie, and pop. The song has a fast-paced and energetic vibe, perfect for creating a modern and danceable atmosphere in your video.","Sure! How about 'Dzieci z L.' by ULICE? It's an indie rock track with electronic and alternative influences. Although I don't have much information about the album, the song itself combines elements of rock, indie, and electronic genres, which could add a unique touch to your video.","Certainly! 'This Could be the Last Time' by Spiders might be a suitable choice for your video. It's a track that combines rock, indie, and electronic elements, which aligns well with what you're looking for. Although there isn't much information available about this specific track, the band's style and genre tags suggest that it could be a good fit.",This Could be the Last Time,Spiders might be a suitable choice for your video,1,0,0,1,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
2334,UmBiLFFCJH8,UmBiLFFCJH8_ZLlampP29nk,a-d24a-xJhM_tbI-K8x7skg,a-d24a-xJhM,0,25,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds great, but I would like to include some elements of ULICE's indie rock and electronic style in the music. Can you recommend something that combines rock, indie, electronic, and alternative genres?","1. 'This Could be the Last Time' by Spiders. It's a track from their album 'This Could be the Last Time'. It combines elements of rock, indie, and alternative with a pop influence. The song has a slow tempo, soft acoustic texture, and a calm sentimental mood that could be a fitting choice for your video.","Sure! How about 'Dzieci z L.' by ULICE? It's an indie rock track with electronic and alternative influences. Although I don't have much information about the album, the song itself combines elements of rock, indie, and electronic genres, which could add a unique touch to your video.","Certainly! 'This Could be the Last Time' by Spiders might be a suitable choice for your video. It's a track that combines rock, indie, and electronic elements, which aligns well with what you're looking for. Although there isn't much information available about this specific track, the band's style and genre tags suggest that it could be a good fit.",This Could be the Last Time,Spiders might be a suitable choice for your video,1,0,0,1,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
2368,pQdbNvEAmo0,pQdbNvEAmo0_GOkwlQbLNiM,fr-e74sG60E_j19n72eMZik,fr-e74sG60E,0,2,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"That sounds good, but I would like to include some elements of Lana Del Rey's style in the music as well. Can you suggest something that combines Lana Del Rey's pop and rock influences with Tycho's electronic and ambient sound?","That sounds good, but I would like to include some elements of Lana Del Rey's style in the music as well. Can you suggest something that combines Lana Del Rey's pop and rock influences with Tycho's electronic and ambient sound?","1. 'National Anthem' by Lana Del Rey
It's a track from her album 'National Anthem'. It combines elements of pop, rock, and electronic music with ambient undertones. The song features Lana Del Rey's distinctive vocals and has a slow tempo, which could be a fitting choice for your video.","Sure! How about 'Summertime Sadness' by Lana Del Rey? It's a track from her album with the same name. This song incorporates pop, rock, and electronic elements, which align with Lana Del Rey's distinctive style. It also features female vocals, similar to Tycho's track 'Dye'. Combining these two tracks can create a unique blend of genres for your video.","Allow me to recommend a track from Нервы called 'Глупая'. It's from their album 'Всё Что Вокруг'. The song combines elements of rock, electronic, and indie with female vocals. It may also have guitar and vocal-focused sounds that align with your preferences.",,,,,,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
2368,pQdbNvEAmo0,pQdbNvEAmo0_GOkwlQbLNiM,fr-e74sG60E_j19n72eMZik,fr-e74sG60E,0,2,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds good, but I would like to include some elements of Lana Del Rey's style in the music as well. Can you suggest something that combines Lana Del Rey's pop and rock influences with Tycho's electronic and ambient sound?","100% For a video with an upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling, I recommend 'The Wedding Dance' by The Wedding Dance. This track is perfect for creating a lively and celebratory atmosphere.","Sure! How about 'Summertime Sadness' by Lana Del Rey? It's a track from her album with the same name. This song incorporates pop, rock, and electronic elements, which align with Lana Del Rey's distinctive style. It also features female vocals, similar to Tycho's track 'Dye'. Combining these two tracks can create a unique blend of genres for your video.","Allow me to recommend a track from Нервы called 'Глупая'. It's from their album 'Всё Что Вокруг'. The song combines elements of rock, electronic, and indie with female vocals. It may also have guitar and vocal-focused sounds that align with your preferences.",,,,,,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
2368,pQdbNvEAmo0,pQdbNvEAmo0_GOkwlQbLNiM,fr-e74sG60E_j19n72eMZik,fr-e74sG60E,0,2,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds good, but I would like to include some elements of Lana Del Rey's style in the music as well. Can you suggest something that combines Lana Del Rey's pop and rock influences with Tycho's electronic and ambient sound?","100% For your specific requirements, I recommend 'The Last Song' by Miley Cyrus. It's a track from the album 'The Last Song' and features a beautiful piano melody with a slow tempo and soft acoustic texture. The song has a gentle melody and a calm sentimental mood that can enhance the emotional impact of your video.","Sure! How about 'Summertime Sadness' by Lana Del Rey? It's a track from her album with the same name. This song incorporates pop, rock, and electronic elements, which align with Lana Del Rey's distinctive style. It also features female vocals, similar to Tycho's track 'Dye'. Combining these two tracks can create a unique blend of genres for your video.","Allow me to recommend a track from Нервы called 'Глупая'. It's from their album 'Всё Что Вокруг'. The song combines elements of rock, electronic, and indie with female vocals. It may also have guitar and vocal-focused sounds that align with your preferences.",,,,,,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
2378,2WzHhtkF8JM,2WzHhtkF8JM_0Y1v5HCWz6M,2WzHhtkF8JM_0Y1v5HCWz6M,2WzHhtkF8JM,1,1,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"That sounds cool, but I'm leaning towards something with a pop and dance vibe, maybe with female vocals?","That sounds cool, but I'm leaning towards something with a pop and dance vibe, maybe with female vocals?","100% For a pop and dance vibe with female vocals, I'd recommend '너 때문에' by 피에스타. It's a track from their album '너 때문에' and it perfectly encapsulates the pop, dance, and electronic genres. The song has a catchy beat and the vocals are by a female artist, which adds a unique touch to the overall sound.","Got it! For a pop and dance vibe with female vocals, I would recommend '이러쿵 저러쿵' by F-ve Dolls. It's a lively track from the album 'Club Remix Time To Play' and fits perfectly into the pop, rnb, dance, and soul genres. Plus, it has that loud and fast-paced feel that will definitely liven up your playlist.","Got it! For a pop and dance vibe with female vocals, I would recommend '이러쿵 저러쿵' by F-ve Dolls. It's a lively track from the album 'Club Remix Time To Play' and fits perfectly into the pop, rnb, dance, and soul genres. Plus, it has that loud and fast-paced feel that will definitely liven up your playlist.",이러쿵 저러쿵,F-ve Dolls,0,0,0,1,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
2378,2WzHhtkF8JM,2WzHhtkF8JM_0Y1v5HCWz6M,2WzHhtkF8JM_0Y1v5HCWz6M,2WzHhtkF8JM,1,1,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds cool, but I'm leaning towards something with a pop and dance vibe, maybe with female vocals?","이러쿵 저러쿵 by F-ve Dolls is a perfect match for your preferences. It's a track from their album 'F-ve Dolls 1st Mini Album 'F-ve Dolls''. The song combines elements of pop, dance, and electronic music with a modern and energetic vibe. It's a great choice for your video.","Got it! For a pop and dance vibe with female vocals, I would recommend '이러쿵 저러쿵' by F-ve Dolls. It's a lively track from the album 'Club Remix Time To Play' and fits perfectly into the pop, rnb, dance, and soul genres. Plus, it has that loud and fast-paced feel that will definitely liven up your playlist.","Got it! For a pop and dance vibe with female vocals, I would recommend '이러쿵 저러쿵' by F-ve Dolls. It's a lively track from the album 'Club Remix Time To Play' and fits perfectly into the pop, rnb, dance, and soul genres. Plus, it has that loud and fast-paced feel that will definitely liven up your playlist.",이러쿵 저러쿵,F-ve Dolls,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
2378,2WzHhtkF8JM,2WzHhtkF8JM_0Y1v5HCWz6M,2WzHhtkF8JM_0Y1v5HCWz6M,2WzHhtkF8JM,1,1,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds cool, but I'm leaning towards something with a pop and dance vibe, maybe with female vocals?","저러쿵 by F-ve Dolls is a track that aligns with your preferences. It has a pop and dance vibe with female vocals, which can add a lively and energetic touch to your video.","Got it! For a pop and dance vibe with female vocals, I would recommend '이러쿵 저러쿵' by F-ve Dolls. It's a lively track from the album 'Club Remix Time To Play' and fits perfectly into the pop, rnb, dance, and soul genres. Plus, it has that loud and fast-paced feel that will definitely liven up your playlist.","Got it! For a pop and dance vibe with female vocals, I would recommend '이러쿵 저러쿵' by F-ve Dolls. It's a lively track from the album 'Club Remix Time To Play' and fits perfectly into the pop, rnb, dance, and soul genres. Plus, it has that loud and fast-paced feel that will definitely liven up your playlist.",이러쿵 저러쿵,F-ve Dolls,0,1,0,1,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
2446,wWCZ65xE-7c,wWCZ65xE-7c_mLg_eN8JPzo,fR-2LVyMe20_a-qlcCbQfE0,fR-2LVyMe20,0,9,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"That sounds great, but I want to incorporate more of W.A.S.P.'s style into the music. I'm also interested in the electro and pop influences.","That sounds great, but I want to incorporate more of W.A.S.P.'s style into the music. I'm also interested in the electro and pop influences.","Allow me to recommend 'Ca Punch Ca Trap' by W.A.S.P. featuring Njo. It's a track from their album 'W.A.S.P.'. The song combines elements of hip-hop, electronic, and pop with an electro and dance vibe. It was released in 2013 and may contain the specific elements you're looking for.","Allow me to recommend 'Dashie Pon Dem' by W.A.S.P.. It's a track from their album 'Paypa Chaser Riddim'. This song combines elements of Hip-Hop, electronic, dance, electro, and pop. It has techno and loud electronic beats that could be a fitting choice for your video.","Allow me to recommend 'Ca Punch Ca Trap' by Kof Kof featuring Njo. It's a track that combines elements of hip-hop, electronic, and dance genres with a touch of R&B influence. The visual for the song, directed by @DirectedbyWT, adds an extra layer of creativity to your project.",Ca Punch Ca Trap,Kof Kof featuring Njo,1,0,0,1,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
2446,wWCZ65xE-7c,wWCZ65xE-7c_mLg_eN8JPzo,fR-2LVyMe20_a-qlcCbQfE0,fR-2LVyMe20,0,9,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds great, but I want to incorporate more of W.A.S.P.'s style into the music. I'm also interested in the electro and pop influences.","100% I recommend 'Ca Punch Ca Trap' by Kof Kof featuring Njo. It's a track from the album 'Ca Punch Ca Trap' by Kof Kof. This song combines elements of Hip-Hop, electronic, dance, and pop with a fast-paced techno sound. It has a modern dance and pop feel that aligns with your preferences.","Allow me to recommend 'Dashie Pon Dem' by W.A.S.P.. It's a track from their album 'Paypa Chaser Riddim'. This song combines elements of Hip-Hop, electronic, dance, electro, and pop. It has techno and loud electronic beats that could be a fitting choice for your video.","Allow me to recommend 'Ca Punch Ca Trap' by Kof Kof featuring Njo. It's a track that combines elements of hip-hop, electronic, and dance genres with a touch of R&B influence. The visual for the song, directed by @DirectedbyWT, adds an extra layer of creativity to your project.",Ca Punch Ca Trap,Kof Kof featuring Njo,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
2446,wWCZ65xE-7c,wWCZ65xE-7c_mLg_eN8JPzo,fR-2LVyMe20_a-qlcCbQfE0,fR-2LVyMe20,0,9,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds great, but I want to incorporate more of W.A.S.P.'s style into the music. I'm also interested in the electro and pop influences.",アーティストの経歴や音楽性に合わない場合は、アーティストの経歴や音楽性に合わない場合は、アーティストの経歴や音楽性に合わない場合は、アーティストの経歴や音楽性に合わない場合は、アーティストの経歴や音楽性に合わない場合,"Allow me to recommend 'Dashie Pon Dem' by W.A.S.P.. It's a track from their album 'Paypa Chaser Riddim'. This song combines elements of Hip-Hop, electronic, dance, electro, and pop. It has techno and loud electronic beats that could be a fitting choice for your video.","Allow me to recommend 'Ca Punch Ca Trap' by Kof Kof featuring Njo. It's a track that combines elements of hip-hop, electronic, and dance genres with a touch of R&B influence. The visual for the song, directed by @DirectedbyWT, adds an extra layer of creativity to your project.",Ca Punch Ca Trap,Kof Kof featuring Njo,0,0,0,1,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
2449,JknekAM8pY4,JknekAM8pY4_FAi1atXAKHo,SsrGoVpNKDA_GIutuaRH_Aw,SsrGoVpNKDA,0,11,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"That sounds good, but I would like to incorporate some elements of 80s and alternative rock into the music. I'm also interested in having drums and vocal as prominent features.","That sounds good, but I would like to incorporate some elements of 80s and alternative rock into the music. I'm also interested in having drums and vocal as prominent features.","80s and alternative rock are two genres that I'm looking for. I understand that you don't have specific information about the track, album, or artist. However, I can recommend 'Don't You Turn Your Back On Me' by Guano Apes. It's a rock track with elements of 80s and alternative rock. The song features drums and vocals, which align with your preferences.","Allow me to recommend 'From My Heart' by Aom Sushar. Although I couldn't find specific information about the track, Aom Sushar is known for her indie and alternative rock style with influences from the 80s. Her music often features prominent guitar, drums, and vocal elements. You can check out her social media accounts for more information.",Allow me to recommend 'Don't You Turn Your Back On Me' by Guano Apes. It's a track with female vocals and falls under the rock and alternative genres. The song has a distinctive indie vibe that could complement your video. The Spanish translation of the lyrics adds an additional layer of depth to the track.,Don't You Turn Your Back On Me,Guano Apes,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
