sample_idx,video_id,gt_music_id,top1_music_id,top1_video_id,condition,claim_id,claim_text,parent_sentence,parent_source,parent_claim_type,generation_degenerate,degenerate_reason,is_truncated_fragment,bucket,bucket_label,subtype,evidence_note,genre_terms,genre_verification,genre_supported,genre_missing,quoted_names,quoted_verification,external_evidence_available,needs_human_review,generated_text
2449,JknekAM8pY4,JknekAM8pY4_FAi1atXAKHo,ijOoVwbm0DE_939GqwQGY6k,ijOoVwbm0DE,wo_audio_all,2,It's a track that combines elements of 80s,It's a track that combines elements of 80s and alternative rock with drums and vocal.,audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",alternative;rock,supported,alternative;rock,,,not_applicable,1,0,"Allow me to recommend '徐徐徐徐徐徐徐徐 '徐 ' by 80s. It's a track that combines elements of 80s and alternative rock with drums and vocal. It has a mix of electronic and rock elements, which could be a fitting choice for your video."
2449,JknekAM8pY4,JknekAM8pY4_FAi1atXAKHo,ijOoVwbm0DE_939GqwQGY6k,ijOoVwbm0DE,wo_audio_all,4,It has a mix of electronic,"It has a mix of electronic and rock elements, which could be a fitting choice for your video.",general-supported,general,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_general-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",electronic;rock,partially_supported,rock,electronic,,not_applicable,1,0,"Allow me to recommend '徐徐徐徐徐徐徐徐 '徐 ' by 80s. It's a track that combines elements of 80s and alternative rock with drums and vocal. It has a mix of electronic and rock elements, which could be a fitting choice for your video."
2449,JknekAM8pY4,JknekAM8pY4_FAi1atXAKHo,ijOoVwbm0DE_939GqwQGY6k,ijOoVwbm0DE,wo_prompt,4,It has a unique,It has a unique and experimental sound that could add an interesting touch to your video.,audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",,not_applicable,,,,not_applicable,1,0,"In that case, I would recommend '寂寂' by 寂寂. This track falls under the rock, indie, and alternative genres, with elements of indie rock. It has a unique and experimental sound that could add an interesting touch to your video."
2449,JknekAM8pY4,JknekAM8pY4_FAi1atXAKHo,ijOoVwbm0DE_939GqwQGY6k,ijOoVwbm0DE,wo_ltp,1,and it is morning.,and it is morning.,unsupported,unknown,1,type_token_ratio=0.11,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.11），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,.. is is. for. is is. for. is. for. is. for. and. is. and. and it is. for. and it is. and. and it is. and. and it is. and. to. and it is. and. it is. and. to. and. to. to. to. to. and it is morning. and it is morning. and that' morning. and that' morning. and that' is. that' morning. that' that' that' that. that' that' that. that. that' that. that. that'
2449,JknekAM8pY4,JknekAM8pY4_FAi1atXAKHo,ijOoVwbm0DE_939GqwQGY6k,ijOoVwbm0DE,wo_ltp,2,and it is morning.,and it is morning.,unsupported,unknown,1,type_token_ratio=0.11,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.11），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,.. is is. for. is is. for. is. for. is. for. and. is. and. and it is. for. and it is. and. and it is. and. and it is. and. to. and it is. and. it is. and. to. and. to. to. to. to. and it is morning. and it is morning. and that' morning. and that' morning. and that' is. that' morning. that' that' that' that. that' that' that. that. that' that. that. that'
2449,JknekAM8pY4,JknekAM8pY4_FAi1atXAKHo,ijOoVwbm0DE_939GqwQGY6k,ijOoVwbm0DE,wo_ltp,3,that' that' that' that.,that' that' that' that.,unsupported,unknown,1,type_token_ratio=0.11,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.11），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,.. is is. for. is is. for. is. for. is. for. and. is. and. and it is. for. and it is. and. and it is. and. and it is. and. to. and it is. and. it is. and. to. and. to. to. to. to. and it is morning. and it is morning. and that' morning. and that' morning. and that' is. that' morning. that' that' that' that. that' that' that. that. that' that. that. that'
2455,gRKzFMRviAs,gRKzFMRviAs_qbZBq5WNw3k,ZKV1Em1DaNI_RZ4Rx_WqH4Y,ZKV1Em1DaNI,full,4,pop with a rock vibe.,"This song combines elements of electronic, house, and pop with a rock vibe.",audio-supported,audio,0,,0,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",electronic;house;pop;rock,partially_supported,electronic;pop,house;rock,,not_applicable,1,0,"Certainly! I recommend 'Gasoline (Ballad Version)' by Britney Spears. It's a track from her album 'Gasoline'. This song combines elements of electronic, house, and pop with a rock vibe. It has a fast-paced techno sound and features female vocals, which can add an energetic and dynamic touch to your video."
2455,gRKzFMRviAs,gRKzFMRviAs_qbZBq5WNw3k,ZKV1Em1DaNI_RZ4Rx_WqH4Y,ZKV1Em1DaNI,full,7,dynamic touch to your video.,"It has a fast-paced techno sound and features female vocals, which can add an energetic and dynamic touch to your video.",video-supported,video,0,,0,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_video-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",,not_applicable,,,,not_applicable,1,0,"Certainly! I recommend 'Gasoline (Ballad Version)' by Britney Spears. It's a track from her album 'Gasoline'. This song combines elements of electronic, house, and pop with a rock vibe. It has a fast-paced techno sound and features female vocals, which can add an energetic and dynamic touch to your video."
2455,gRKzFMRviAs,gRKzFMRviAs_qbZBq5WNw3k,ZKV1Em1DaNI_RZ4Rx_WqH4Y,ZKV1Em1DaNI,wo_video,4,electronic with a touch of house music.,"It combines elements of pop, dance, and electronic with a touch of house music.",audio-supported,audio,0,,0,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",dance;electronic;house;pop,partially_supported,dance;electronic;pop,house,,not_applicable,1,0,"Certainly! I recommend 'Gasoline (Ballad Version)' by Britney Spears. It's a track from her album 'Gasoline'. It combines elements of pop, dance, and electronic with a touch of house music. The song has a catchy and energetic vibe that could be a fitting choice for your video."
2455,gRKzFMRviAs,gRKzFMRviAs_qbZBq5WNw3k,ZKV1Em1DaNI_RZ4Rx_WqH4Y,ZKV1Em1DaNI,wo_video,5,The song has a catchy,The song has a catchy and energetic vibe that could be a fitting choice for your video.,audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",,not_applicable,,,,not_applicable,1,0,"Certainly! I recommend 'Gasoline (Ballad Version)' by Britney Spears. It's a track from her album 'Gasoline'. It combines elements of pop, dance, and electronic with a touch of house music. The song has a catchy and energetic vibe that could be a fitting choice for your video."
2455,gRKzFMRviAs,gRKzFMRviAs_qbZBq5WNw3k,ZKV1Em1DaNI_RZ4Rx_WqH4Y,ZKV1Em1DaNI,wo_prompt,4,electronic music with a touch of rock.,"The song combines elements of dance, pop, and electronic music with a touch of rock.",audio-supported,audio,0,,0,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",dance;electronic;pop;rock,partially_supported,dance;electronic;pop,rock,,not_applicable,1,0,"In that case, I recommend 'Gasoline (Ballad Version)' by Britney Spears. It's a track from her album 'Gasoline'. The song combines elements of dance, pop, and electronic music with a touch of rock. It features female vocals and has a soothing and emotional vibe."
2455,gRKzFMRviAs,gRKzFMRviAs_qbZBq5WNw3k,ZKV1Em1DaNI_RZ4Rx_WqH4Y,ZKV1Em1DaNI,wo_ltp,1,"that that that morning, that morning, that morning, that morning, that, that, that, that that, that that, that that, that that, that that, that that that, that that that, that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that","that that that morning, that morning, that morning, that morning, that, that, that, that that, that that, that that, that that, that that, that that that, that that that, that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that",unsupported,unknown,1,type_token_ratio=0.03,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.03），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,"that. that. that. that. that. that. that is that. that morning. that that that morning, that morning, that morning, that morning, that, that, that, that that, that that, that that, that that, that that, that that that, that that that, that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that that"
2491,mn4WwaRfmKM,mn4WwaRfmKM_7Kxl3Y5zh5E,mn4WwaRfmKM_7Kxl3Y5zh5E,mn4WwaRfmKM,full,2,"It's a soulful track with elements of pop, rock","It's a soulful track with elements of pop, rock, and 80s influences.",audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",pop;rock,supported,pop;rock,,,not_applicable,1,0,"Certainly! I recommend 'Happy' by Tyree Morris & Hearts of Worship. It's a soulful track with elements of pop, rock, and 80s influences. The song features female vocals and has a catchy and upbeat sound. It could be a great addition to your video."
2491,mn4WwaRfmKM,mn4WwaRfmKM_7Kxl3Y5zh5E,mn4WwaRfmKM_7Kxl3Y5zh5E,mn4WwaRfmKM,full,4,It could be a great addition to your video.,It could be a great addition to your video.,unsupported,unknown,0,,0,E4_vague_generic,一般性空泛描述／主觀陳述,generic_video_benefit,泛用效用或主觀陳述，本質上不具可驗證性,,not_applicable,,,,not_applicable,1,0,"Certainly! I recommend 'Happy' by Tyree Morris & Hearts of Worship. It's a soulful track with elements of pop, rock, and 80s influences. The song features female vocals and has a catchy and upbeat sound. It could be a great addition to your video."
2491,mn4WwaRfmKM,mn4WwaRfmKM_7Kxl3Y5zh5E,mn4WwaRfmKM_7Kxl3Y5zh5E,mn4WwaRfmKM,wo_video,3,"Although I don't have much information about this track, it aligns with the genres you mentioned","Although I don't have much information about this track, it aligns with the genres you mentioned and could be a fitting choice for your video.",general-supported,general,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_general-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",,not_applicable,,,,not_applicable,1,0,"I recommend 'Happy' by Tyree Morris & Hearts of Worship. It's a track that combines elements of soul, pop, and 80s rock. Although I don't have much information about this track, it aligns with the genres you mentioned and could be a fitting choice for your video."
2491,mn4WwaRfmKM,mn4WwaRfmKM_7Kxl3Y5zh5E,mn4WwaRfmKM_7Kxl3Y5zh5E,mn4WwaRfmKM,wo_audio_all,1,I don't have any specific information about the track you mentioned.,I don't have any specific information about the track you mentioned.,unsupported,unknown,0,,0,E6_likely_hallucination,可能幻覺,unclassified_specific_claim,具體主張但未命中任何證據來源,,not_applicable,,,,not_applicable,1,1,"I don't have any specific information about the track you mentioned. However, I can recommend 'I'm Yours' by J. Holiday. It's a soul, pop, and 80s rock track that combines elements of Hip-Hop, pop, and electronic genres. It has a fast-paced beat and features electronic elements as well. It could be a fitting choice for your video."
2491,mn4WwaRfmKM,mn4WwaRfmKM_7Kxl3Y5zh5E,mn4WwaRfmKM_7Kxl3Y5zh5E,mn4WwaRfmKM,wo_audio_all,3,"It's a soul, pop","It's a soul, pop, and 80s rock track that combines elements of Hip-Hop, pop, and electronic genres.",audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",electronic;hip-hop;pop;rock;soul,partially_supported,electronic;pop;rock;soul,hip-hop,,not_applicable,1,0,"I don't have any specific information about the track you mentioned. However, I can recommend 'I'm Yours' by J. Holiday. It's a soul, pop, and 80s rock track that combines elements of Hip-Hop, pop, and electronic genres. It has a fast-paced beat and features electronic elements as well. It could be a fitting choice for your video."
2491,mn4WwaRfmKM,mn4WwaRfmKM_7Kxl3Y5zh5E,mn4WwaRfmKM_7Kxl3Y5zh5E,mn4WwaRfmKM,wo_audio_all,6,features electronic elements as well.,It has a fast-paced beat and features electronic elements as well.,audio-supported,audio,0,,0,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",electronic,supported,electronic,,,not_applicable,1,0,"I don't have any specific information about the track you mentioned. However, I can recommend 'I'm Yours' by J. Holiday. It's a soul, pop, and 80s rock track that combines elements of Hip-Hop, pop, and electronic genres. It has a fast-paced beat and features electronic elements as well. It could be a fitting choice for your video."
2491,mn4WwaRfmKM,mn4WwaRfmKM_7Kxl3Y5zh5E,mn4WwaRfmKM_7Kxl3Y5zh5E,mn4WwaRfmKM,wo_prompt,3,"rock, with a touch of jazz.","It combines elements of soul, pop, and rock, with a touch of jazz.",audio-supported,audio,0,,0,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",jazz;pop;rock;soul,partially_supported,pop;rock;soul,jazz,,not_applicable,1,0,"In terms of the specific elements you mentioned, 'Happy' by Tyree Morris & Hearts of Worship could be a fitting choice. It combines elements of soul, pop, and rock, with a touch of jazz. The track has a positive and uplifting vibe, which aligns well with the theme of your video."
2491,mn4WwaRfmKM,mn4WwaRfmKM_7Kxl3Y5zh5E,mn4WwaRfmKM_7Kxl3Y5zh5E,mn4WwaRfmKM,wo_prompt,4,The track has a positive,"The track has a positive and uplifting vibe, which aligns well with the theme of your video.",unsupported,unknown,0,,1,E6_likely_hallucination,可能幻覺,unclassified_specific_claim,具體主張但未命中任何證據來源,,not_applicable,,,,not_applicable,1,1,"In terms of the specific elements you mentioned, 'Happy' by Tyree Morris & Hearts of Worship could be a fitting choice. It combines elements of soul, pop, and rock, with a touch of jazz. The track has a positive and uplifting vibe, which aligns well with the theme of your video."
2491,mn4WwaRfmKM,mn4WwaRfmKM_7Kxl3Y5zh5E,mn4WwaRfmKM_7Kxl3Y5zh5E,mn4WwaRfmKM,wo_prompt,5,"uplifting vibe, which aligns well with the theme of your video.","The track has a positive and uplifting vibe, which aligns well with the theme of your video.",unsupported,unknown,0,,0,E6_likely_hallucination,可能幻覺,unclassified_specific_claim,具體主張但未命中任何證據來源,,not_applicable,,,,not_applicable,1,1,"In terms of the specific elements you mentioned, 'Happy' by Tyree Morris & Hearts of Worship could be a fitting choice. It combines elements of soul, pop, and rock, with a touch of jazz. The track has a positive and uplifting vibe, which aligns well with the theme of your video."
2491,mn4WwaRfmKM,mn4WwaRfmKM_7Kxl3Y5zh5E,mn4WwaRfmKM_7Kxl3Y5zh5E,mn4WwaRfmKM,wo_ltp,1,<EMPTY_GENERATION>,<EMPTY_GENERATION>,unsupported,unknown,1,type_token_ratio=0.05,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.05），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,. is. and. is. is. is. and. is. and. is. and. and the. is. and. and. and. is. and. and. and. and. and. is. and. and. and. and. and. and. and. and. and. and. and. and. and. and. and. and. and. and. and. and. and. and. and. and. and. and. and. and. and. and. and. and the. and the. and. and. and. and. and. and. and.
2555,m7Cq8gduKP0,m7Cq8gduKP0_gk2j6CDUFpI,m7Cq8gduKP0_gk2j6CDUFpI,m7Cq8gduKP0,full,4,The song has a relaxed,The song has a relaxed and soothing vibe that could be a fitting choice for your video.,general-supported,general,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_general-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",,not_applicable,,,,not_applicable,1,0,"Allow me to recommend '18 ans' by Beli Blanco feat;. It's a track from their album '18 ans'. It combines elements of hip-hop, pop, and chillout with electronic and rock influences. The song has a relaxed and soothing vibe that could be a fitting choice for your video."
2555,m7Cq8gduKP0,m7Cq8gduKP0_gk2j6CDUFpI,m7Cq8gduKP0_gk2j6CDUFpI,m7Cq8gduKP0,wo_audio_feature_only,3,"Although I don't have specific information about this track, it aligns with the hip-hop","Although I don't have specific information about this track, it aligns with the hip-hop and chillout genres you're looking for.",prompt-supported,prompt,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_prompt-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",chillout;hip-hop,supported,chillout;hip-hop,,,not_applicable,1,0,"I recommend 'Hip-Hop' by Beli Blanco. It's a track that combines elements of hip-hop, chillout, and electronic dance. Although I don't have specific information about this track, it aligns with the hip-hop and chillout genres you're looking for."
2555,m7Cq8gduKP0,m7Cq8gduKP0_gk2j6CDUFpI,m7Cq8gduKP0_gk2j6CDUFpI,m7Cq8gduKP0,wo_ltp,1,<EMPTY_GENERATION>,<EMPTY_GENERATION>,unsupported,unknown,1,type_token_ratio=0.06,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.06），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,?t?t?t?t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.ttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt
2609,iwxzc2MlkRg,iwxzc2MlkRg_UB7-5vH_veA,iwxzc2MlkRg_UB7-5vH_veA,iwxzc2MlkRg,wo_prompt,4,indie with a touch of alternative.,"The song combines elements of rock, pop, and indie with a touch of alternative.",audio-supported,audio,0,,0,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",alternative;indie;pop;rock,supported,alternative;indie;pop;rock,,,not_applicable,1,0,"I recommend 'Chora Brother' by Mahalo. It's a track from their album 'Chora Brother'. The song combines elements of rock, pop, and indie with a touch of alternative. It has a guitar-driven sound and features male vocals. It was released in 2012 and could be a fitting choice for your video."
2609,iwxzc2MlkRg,iwxzc2MlkRg_UB7-5vH_veA,iwxzc2MlkRg_UB7-5vH_veA,iwxzc2MlkRg,wo_ltp,1,and that is is.,and that is is.,unsupported,unknown,1,type_token_ratio=0.05,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.05），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,and. and. and that is is. and that is is. and that is. and that is. and that is. that is. that is that. that. that. that is that. that. that. that. that. that' that' that that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that'
2609,iwxzc2MlkRg,iwxzc2MlkRg_UB7-5vH_veA,iwxzc2MlkRg_UB7-5vH_veA,iwxzc2MlkRg,wo_ltp,2,and that is is.,and that is is.,unsupported,unknown,1,type_token_ratio=0.05,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.05），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,and. and. and that is is. and that is is. and that is. and that is. and that is. that is. that is that. that. that. that is that. that. that. that. that. that' that' that that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that'
2609,iwxzc2MlkRg,iwxzc2MlkRg_UB7-5vH_veA,iwxzc2MlkRg_UB7-5vH_veA,iwxzc2MlkRg,wo_ltp,3,that' that' that that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that',that' that' that that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that',unsupported,unknown,1,type_token_ratio=0.05,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.05），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,and. and. and that is is. and that is is. and that is. and that is. and that is. that is. that is that. that. that. that is that. that. that. that. that. that' that' that that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that'
2627,4O_gGo7MsW4,4O_gGo7MsW4_1S84Sxh4x0c,J3cDpZ_XK0Q_dv9fLkek4ds,J3cDpZ_XK0Q,wo_video,4,"Although there is no specific information available about the track, it aligns well with the electronic","Although there is no specific information available about the track, it aligns well with the electronic and rock elements you're looking for.",prompt-supported,prompt,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_prompt-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",electronic;rock,supported,electronic;rock,,,not_applicable,1,0,"Allow me to recommend 'LT - LT'. It's a track by LT that combines elements of hip-hop, electronic, and rock with techno influences. Although there is no specific information available about the track, it aligns well with the electronic and rock elements you're looking for."
2627,4O_gGo7MsW4,4O_gGo7MsW4_1S84Sxh4x0c,J3cDpZ_XK0Q_dv9fLkek4ds,J3cDpZ_XK0Q,wo_ltp,1,that'that that'that that'that that'that that'that that'that that.,that'that that'that that'that that'that that'that that'that that.,unsupported,unknown,1,type_token_ratio=0.09,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.09），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,. is. is. is. is. and. is. and. is. and that. is. and that. is. and that. is. and that. is. and that. is. that. that. that. that. that. that. that. that' that' that. that'is that'that. that'that. that'that that'that that'that that'that that'that that'that that. that'that that'that that'that that that that that that'that that that that that that that that that that that that'that that that that that'that
2627,4O_gGo7MsW4,4O_gGo7MsW4_1S84Sxh4x0c,J3cDpZ_XK0Q_dv9fLkek4ds,J3cDpZ_XK0Q,wo_ltp,2,that'that that'that that'that that that that that that'that that that that that that that that that that that that'that that that that that'that,that'that that'that that'that that that that that that'that that that that that that that that that that that that'that that that that that'that,unsupported,unknown,1,type_token_ratio=0.09,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.09），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,. is. is. is. is. and. is. and. is. and that. is. and that. is. and that. is. and that. is. and that. is. that. that. that. that. that. that. that. that' that' that. that'is that'that. that'that. that'that that'that that'that that'that that'that that'that that. that'that that'that that'that that that that that that'that that that that that that that that that that that that'that that that that that'that
2639,fn_GPyrIZDM,fn_GPyrIZDM_YxVvA5-Ndmg,o7VqntJGrIw_aJANsPCILB4,o7VqntJGrIw,full,6,has a unique blend of genres that could add a distinctive touch to your video.,It was released in 2013 and has a unique blend of genres that could add a distinctive touch to your video.,metadata-supported,metadata,0,,0,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_metadata-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",,not_applicable,,,,not_applicable,1,0,"Allow me to recommend 'Za młodych' by K.A.S. It's a track from their album 'Za młodych'. The song combines elements of hip-hop, soul, R&B, and pop, which aligns well with the Polish hip-hop style you're looking for. It was released in 2013 and has a unique blend of genres that could add a distinctive touch to your video."
2639,fn_GPyrIZDM,fn_GPyrIZDM_YxVvA5-Ndmg,o7VqntJGrIw_aJANsPCILB4,o7VqntJGrIw,wo_audio_feature_only,5,It also incorporates elements of soul,It also incorporates elements of soul and pop influences.,audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",pop;soul,partially_supported,soul,pop,,not_applicable,1,0,"Allow me to recommend 'Wszystwo' by K.A.S.A.S. It's a track that combines elements of hip-hop, soul, and pop influences. It has a fast-paced techno-beat and a catchy beat with a focus on the Polish hip-hop scene. It also incorporates elements of soul and pop influences."
2639,fn_GPyrIZDM,fn_GPyrIZDM_YxVvA5-Ndmg,o7VqntJGrIw_aJANsPCILB4,o7VqntJGrIw,wo_audio_all,3,"Although I don't have much information about this track, it is likely to have elements of hip-hop, soul","Although I don't have much information about this track, it is likely to have elements of hip-hop, soul, and pop influences.",audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",hip-hop;pop;soul,partially_supported,hip-hop;soul,pop,,not_applicable,1,0,"Allow me to recommend 'Wszystwo' by Kolektyściściści. It's a track from the hip-hop genre. Although I don't have much information about this track, it is likely to have elements of hip-hop, soul, and pop influences. It could be a fitting choice for your video."
2639,fn_GPyrIZDM,fn_GPyrIZDM_YxVvA5-Ndmg,o7VqntJGrIw_aJANsPCILB4,o7VqntJGrIw,wo_prompt,4,rock with a touch of jazz.,"The song combines elements of Hip-Hop, electronic, and rock with a touch of jazz.",audio-supported,audio,0,,0,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",electronic;hip-hop;jazz;rock,partially_supported,electronic;hip-hop,jazz;rock,,not_applicable,1,0,"I recommend 'DEL PASILLO A LA ESQUINA' by ILICITO ASFALTO. It's a track from their album 'DEL PASILLO A LA ESQUINA'. The song combines elements of Hip-Hop, electronic, and rock with a touch of jazz. It has a unique and experimental sound that could add an interesting dimension to your video."
2639,fn_GPyrIZDM,fn_GPyrIZDM_YxVvA5-Ndmg,o7VqntJGrIw_aJANsPCILB4,o7VqntJGrIw,wo_prompt,5,It has a unique,It has a unique and experimental sound that could add an interesting dimension to your video.,audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",,not_applicable,,,,not_applicable,1,0,"I recommend 'DEL PASILLO A LA ESQUINA' by ILICITO ASFALTO. It's a track from their album 'DEL PASILLO A LA ESQUINA'. The song combines elements of Hip-Hop, electronic, and rock with a touch of jazz. It has a unique and experimental sound that could add an interesting dimension to your video."
2639,fn_GPyrIZDM,fn_GPyrIZDM_YxVvA5-Ndmg,o7VqntJGrIw_aJANsPCILB4,o7VqntJGrIw,wo_ltp,1,<EMPTY_GENERATION>,<EMPTY_GENERATION>,unsupported,unknown,1,too_few_tokens=4,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（too_few_tokens=4），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,".
.
 is.
.

 is is.


'"
2648,rSAbaOw7tNY,rSAbaOw7tNY_R6_kdKj7mJ0,ky9iJT6JZZk_8lC-j7d9vsA,ky9iJT6JZZk,wo_video,2,Rahshon - All Night Long'.,Rahshon - All Night Long'.,unsupported,unknown,0,,0,E6_likely_hallucination,可能幻覺,unclassified_specific_claim,具體主張但未命中任何證據來源,,not_applicable,,,,not_applicable,1,1,"Certainly! I recommend 'Uno Feat. Rahshon - All Night Long'. It's a track with electronic and experimental elements, similar to the song you mentioned. Although I don't have specific information about the track, it aligns well with the genres you're interested in."
