sample_idx,video_id,gt_music_id,top1_music_id,top1_video_id,top1_is_gt,rank,preference_variant,generation_mode,prompt_variant,title_source,user_text,original_user_text,generated_text,reference_text,top1_reference_text,music_title,music_artist,generated_mentions_top1_title,generated_mentions_top1_artist,title_consistency,needs_manual_review,is_fallback,scope_note
3362,AVVxorwxecw,AVVxorwxecw_aAV_itgeW4w,lgT1AidzRWM_XE62ND-fcoE,lgT1AidzRWM,0,52,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.",That sounds great! I also want to include some hip-hop and R&B influences in the music. Do you have any recommendations that incorporate these genres?,"In that case, I would recommend 'Beautiful' by Eminem. This track combines elements of Hip-Hop, pop, and electronic music, creating a catchy and upbeat sound. It has a bright mood, clear rhythm, energetic beats, and a modern dance or pop feel. It's a great choice for your video.","Certainly! I suggest you consider 'RIGHT HERE' by Walter, Badu, Roccjuan, and Mistah-A.S.I. featuring Chamorro Rap. It's a track that combines elements of hip-hop, pop, and R&B with a touch of rock and electronic. This rendition of 'RIGHT HERE WAITING' by Richard Marx features Chamorro Rapper Pete 'Badu' Magofna and Mistah-A.S.I. It has a catchy vocal and electronic sound that could complement your video.","I understand what you're looking for. In that case, I would recommend 'Beautiful' by Eminem. This track combines elements of hip-hop and rock, and it has a more positive and uplifting vibe. It's performed by Eminem and was released in 2009. It's part of the album 'Beautiful' and the music video has been remastered in HD.","re looking for. In that case, I would recommend 'Beautiful",Eminem,0,1,0,1,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3362,AVVxorwxecw,AVVxorwxecw_aAV_itgeW4w,lgT1AidzRWM_XE62ND-fcoE,lgT1AidzRWM,0,52,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.",That sounds great! I also want to include some hip-hop and R&B influences in the music. Do you have any recommendations that incorporate these genres?,"In that case, I would recommend 'Beautiful' by Eminem. This track has a lyrical piano background and a slow tempo, creating a soothing and emotional atmosphere. The acoustic texture and gentle melody add to the calm and sentimental mood of the song. It's a perfect choice for your video.","Certainly! I suggest you consider 'RIGHT HERE' by Walter, Badu, Roccjuan, and Mistah-A.S.I. featuring Chamorro Rap. It's a track that combines elements of hip-hop, pop, and R&B with a touch of rock and electronic. This rendition of 'RIGHT HERE WAITING' by Richard Marx features Chamorro Rapper Pete 'Badu' Magofna and Mistah-A.S.I. It has a catchy vocal and electronic sound that could complement your video.","I understand what you're looking for. In that case, I would recommend 'Beautiful' by Eminem. This track combines elements of hip-hop and rock, and it has a more positive and uplifting vibe. It's performed by Eminem and was released in 2009. It's part of the album 'Beautiful' and the music video has been remastered in HD.","re looking for. In that case, I would recommend 'Beautiful",Eminem,0,1,0,1,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3365,SQBmCpPJGGw,SQBmCpPJGGw_2m7Tdn7gVdE,EGN3_pzZy5I_L-AVopM4mdQ,EGN3_pzZy5I,0,5,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"Sounds good, but I'm looking for a track with a more rock and indie vibe. Can you recommend something in that genre?","Sounds good, but I'm looking for a track with a more rock and indie vibe. Can you recommend something in that genre?","Certainly! I would recommend 'Rupture' by Oli Laroche. This track has a rock and indie sound with elements of alternative and indie rock. It would be a great fit for your video, providing a unique and edgy atmosphere.","Certainly! If you're looking for a rock and indie track, I'd recommend 'Ja Nu Tā Esi Tu' by Dazadi Izpilditaji. This track is part of the album 'Latviešu Rokmūzikas Izlase' and has a blend of rock, indie, alternative, and pop elements. It's a great choice to add a unique and edgy vibe to your video.","Allow me to recommend 'Rupture' by Oli Laroche. It's a track from his album 'Pop-louche'. This song combines elements of indie rock, indie pop, and alternative with loud guitar and drum sounds. It's a fitting choice for your video and captures Oli Laroche's distinctive style. You can find it on his Bandcamp page.",Rupture,Oli Laroche,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3365,SQBmCpPJGGw,SQBmCpPJGGw_2m7Tdn7gVdE,EGN3_pzZy5I_L-AVopM4mdQ,EGN3_pzZy5I,0,5,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","Sounds good, but I'm looking for a track with a more rock and indie vibe. Can you recommend something in that genre?","In that case, I would recommend 'Rupture' by Oli Laroche. This track is part of the album 'Rupture' and offers a perfect blend of indie, rock, electronic, and pop genres. It has a fast-paced rhythm and a catchy melody that will give your video a lively and energetic feel.","Certainly! If you're looking for a rock and indie track, I'd recommend 'Ja Nu Tā Esi Tu' by Dazadi Izpilditaji. This track is part of the album 'Latviešu Rokmūzikas Izlase' and has a blend of rock, indie, alternative, and pop elements. It's a great choice to add a unique and edgy vibe to your video.","Allow me to recommend 'Rupture' by Oli Laroche. It's a track from his album 'Pop-louche'. This song combines elements of indie rock, indie pop, and alternative with loud guitar and drum sounds. It's a fitting choice for your video and captures Oli Laroche's distinctive style. You can find it on his Bandcamp page.",Rupture,Oli Laroche,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3365,SQBmCpPJGGw,SQBmCpPJGGw_2m7Tdn7gVdE,EGN3_pzZy5I_L-AVopM4mdQ,EGN3_pzZy5I,0,5,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","Sounds good, but I'm looking for a track with a more rock and indie vibe. Can you recommend something in that genre?","Allow me to recommend 'Rupture' by Oli Laroche. It's a track from his album 'Rupture'. The song combines elements of rock, indie, and alternative with a focus on piano and acoustic instruments. It has a slow tempo and a soothing, emotional vibe that could be a perfect fit for your video.","Certainly! If you're looking for a rock and indie track, I'd recommend 'Ja Nu Tā Esi Tu' by Dazadi Izpilditaji. This track is part of the album 'Latviešu Rokmūzikas Izlase' and has a blend of rock, indie, alternative, and pop elements. It's a great choice to add a unique and edgy vibe to your video.","Allow me to recommend 'Rupture' by Oli Laroche. It's a track from his album 'Pop-louche'. This song combines elements of indie rock, indie pop, and alternative with loud guitar and drum sounds. It's a fitting choice for your video and captures Oli Laroche's distinctive style. You can find it on his Bandcamp page.",Rupture,Oli Laroche,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3381,X1QRMJq-h9U,X1QRMJq-h9U_IobSd71BE9g,98mD8hvKKso_tThW8JY9GMc,98mD8hvKKso,0,6,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"That sounds great, but I'm looking for a female vocalist in the rock or pop genre. Do you have any recommendations that fit that criteria?","That sounds great, but I'm looking for a female vocalist in the rock or pop genre. Do you have any recommendations that fit that criteria?","Certainly! I recommend 'Enshrined in My Memory' by Timo Tolkki's Avalon featuring Elize Ryd. It's a rock track with elements of pop and hard rock. The song features Elize Ryd's powerful female vocals, which will add a dynamic and captivating element to your video.","Certainly! I recommend 'Magkia Mou' by Aggeliki Iliadi. It's a track from her album 'Magkia Mou'. Aggeliki Iliadi is a female vocalist known for her rock, pop, and alternative style. This song should add a unique touch to your video with its indie influences and powerful vocals.","Certainly! I suggest 'Enshrined in My Memory' by Timo Tolkki's Avalon featuring Elize Ryd. It's a track from their album 'The Land of New Hope'. The song combines elements of rock, pop, and heavy metal with female vocals by Elize Ryd. It's a powerful and melodic track that could be a fitting choice for your video.",Enshrined in My Memory,Timo Tolkki's Avalon featuring Elize Ryd,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3381,X1QRMJq-h9U,X1QRMJq-h9U_IobSd71BE9g,98mD8hvKKso_tThW8JY9GMc,98mD8hvKKso,0,6,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds great, but I'm looking for a female vocalist in the rock or pop genre. Do you have any recommendations that fit that criteria?","In that case, I recommend 'Enshrined in My Memory' by Timo Tolkki's Avalon featuring Elize Ryd. This track combines rock, pop, and electronic elements, creating a catchy and energetic sound. It has a bright mood and clear rhythm, perfect for a dance or pop video.","Certainly! I recommend 'Magkia Mou' by Aggeliki Iliadi. It's a track from her album 'Magkia Mou'. Aggeliki Iliadi is a female vocalist known for her rock, pop, and alternative style. This song should add a unique touch to your video with its indie influences and powerful vocals.","Certainly! I suggest 'Enshrined in My Memory' by Timo Tolkki's Avalon featuring Elize Ryd. It's a track from their album 'The Land of New Hope'. The song combines elements of rock, pop, and heavy metal with female vocals by Elize Ryd. It's a powerful and melodic track that could be a fitting choice for your video.",Enshrined in My Memory,Timo Tolkki's Avalon featuring Elize Ryd,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3381,X1QRMJq-h9U,X1QRMJq-h9U_IobSd71BE9g,98mD8hvKKso_tThW8JY9GMc,98mD8hvKKso,0,6,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds great, but I'm looking for a female vocalist in the rock or pop genre. Do you have any recommendations that fit that criteria?","Allow me to recommend 'Enshrined in My Memory' by Timo Tolkki's Avalon featuring Elize Ryd. It's a track from their album 'Enshrined in My Memory'. This song combines elements of rock, pop, and alternative with a touch of metal. It features Elize Ryd's powerful vocals and the lyrics were written by Elize Ryd. The music video was directed by Ville Juurikkala.","Certainly! I recommend 'Magkia Mou' by Aggeliki Iliadi. It's a track from her album 'Magkia Mou'. Aggeliki Iliadi is a female vocalist known for her rock, pop, and alternative style. This song should add a unique touch to your video with its indie influences and powerful vocals.","Certainly! I suggest 'Enshrined in My Memory' by Timo Tolkki's Avalon featuring Elize Ryd. It's a track from their album 'The Land of New Hope'. The song combines elements of rock, pop, and heavy metal with female vocals by Elize Ryd. It's a powerful and melodic track that could be a fitting choice for your video.",Enshrined in My Memory,Timo Tolkki's Avalon featuring Elize Ryd,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3414,GvGlDimlZxc,GvGlDimlZxc_rNXvMajnoQ4,79JpTg7L-1Y_guyTMxG8bk0,79JpTg7L-1Y,0,3,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"That sounds intriguing, but I'm looking for a recommendation that incorporates rock and metal styles. I also want to add some loud and electronic elements to the music.","That sounds intriguing, but I'm looking for a recommendation that incorporates rock and metal styles. I also want to add some loud and electronic elements to the music.","Allow me to recommend 'Nothing Remains' by Like A Storm. It's a track from their album 'Wake Up Screaming'. The song combines elements of rock, metal, and hard rock with a touch of electronic influences. It has a loud and fast-paced sound that could be a fitting choice for your video.","Let me suggest 'Answers' by Divine Ascension. This track falls into the rock and metal genres with hard rock and heavy metal components. It also contains loud and fast-paced sections, along with techno and electronic elements that can add the energy and intensity you're looking for in your video.","I understand. Let me suggest 'Nothing Remains' by Like A Storm. It's a track by the New Zealand hard rock band that combines elements of rock, metal, electronic, and experimental music. The song has a unique and atmospheric sound with ambient undertones, which can add a distinctive touch to your video project.",Nothing Remains,Like A Storm,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3414,GvGlDimlZxc,GvGlDimlZxc_rNXvMajnoQ4,79JpTg7L-1Y_guyTMxG8bk0,79JpTg7L-1Y,0,3,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds intriguing, but I'm looking for a recommendation that incorporates rock and metal styles. I also want to add some loud and electronic elements to the music.","In that case, I recommend 'Nothing Remains' by Like A Storm. This track combines elements of rock, metal, and alternative with electronic influences. It has a fast-paced and energetic sound that will give your video a modern and danceable vibe.","Let me suggest 'Answers' by Divine Ascension. This track falls into the rock and metal genres with hard rock and heavy metal components. It also contains loud and fast-paced sections, along with techno and electronic elements that can add the energy and intensity you're looking for in your video.","I understand. Let me suggest 'Nothing Remains' by Like A Storm. It's a track by the New Zealand hard rock band that combines elements of rock, metal, electronic, and experimental music. The song has a unique and atmospheric sound with ambient undertones, which can add a distinctive touch to your video project.",Nothing Remains,Like A Storm,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3414,GvGlDimlZxc,GvGlDimlZxc_rNXvMajnoQ4,79JpTg7L-1Y_guyTMxG8bk0,79JpTg7L-1Y,0,3,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds intriguing, but I'm looking for a recommendation that incorporates rock and metal styles. I also want to add some loud and electronic elements to the music.","Allow me to recommend 'Nothing Remains' by Like A Storm. It's a track from their album 'Nothing Remains'. The song combines elements of rock, metal, and alternative with a touch of electronic and indie influences. It has a slow tempo and a soothing acoustic sound that could be a fitting choice for your video.","Let me suggest 'Answers' by Divine Ascension. This track falls into the rock and metal genres with hard rock and heavy metal components. It also contains loud and fast-paced sections, along with techno and electronic elements that can add the energy and intensity you're looking for in your video.","I understand. Let me suggest 'Nothing Remains' by Like A Storm. It's a track by the New Zealand hard rock band that combines elements of rock, metal, electronic, and experimental music. The song has a unique and atmospheric sound with ambient undertones, which can add a distinctive touch to your video project.",Nothing Remains,Like A Storm,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3454,qf-l0RJThfA,qf-l0RJThfA_74jEqQczxGc,3iM-rrHDa4A_JCP8F2AOx38,3iM-rrHDa4A,0,3,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"Sounds good, but I'm looking for something that leans more toward rock with an indie and alternative vibe.","Sounds good, but I'm looking for something that leans more toward rock with an indie and alternative vibe.","In that case, I would recommend 'Le plus fort' by AUTOMAT. This track falls under the rock, indie, and alternative genres, which will give your video the desired vibe. It's part of the album 'Le plus fort' and was released in 2014.","In that case, I would recommend 'Faith Healer' by Mike Dunn. This track falls into the rock genre with an indie and alternative influence. It's part of the album 'Hard Luck Soft Rock' and it's performed by Mike Dunn.","How about 'Le plus fort' by AUTOMAT? It's a track from their latest album. It falls under the genres of rock, indie, and alternative, with elements of indie rock. Although there isn't much information available about the track, it could be a fitting choice for your video.",Le plus fort,AUTOMAT,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3454,qf-l0RJThfA,qf-l0RJThfA_74jEqQczxGc,3iM-rrHDa4A_JCP8F2AOx38,3iM-rrHDa4A,0,3,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","Sounds good, but I'm looking for something that leans more toward rock with an indie and alternative vibe.","In that case, I would recommend 'Le plus fort' by AUTOMAT. This track is from their album 'Le plus fort' and it perfectly fits your preferences. It has a rock and indie sound with electronic elements, creating an upbeat and energetic atmosphere. The song has a clear rhythm and a modern dance or pop feel, making it a great choice for your video.","In that case, I would recommend 'Faith Healer' by Mike Dunn. This track falls into the rock genre with an indie and alternative influence. It's part of the album 'Hard Luck Soft Rock' and it's performed by Mike Dunn.","How about 'Le plus fort' by AUTOMAT? It's a track from their latest album. It falls under the genres of rock, indie, and alternative, with elements of indie rock. Although there isn't much information available about the track, it could be a fitting choice for your video.",Le plus fort,AUTOMAT,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3454,qf-l0RJThfA,qf-l0RJThfA_74jEqQczxGc,3iM-rrHDa4A_JCP8F2AOx38,3iM-rrHDa4A,0,3,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","Sounds good, but I'm looking for something that leans more toward rock with an indie and alternative vibe.","Allow me to recommend 'Le plus fort' by AUTOMAT. It's a track from their album 'Le plus fort'. The song combines elements of rock, indie, and alternative with a focus on guitar and vocals. It has a slow tempo and a soothing acoustic texture, which can create a calm and sentimental mood for your video.","In that case, I would recommend 'Faith Healer' by Mike Dunn. This track falls into the rock genre with an indie and alternative influence. It's part of the album 'Hard Luck Soft Rock' and it's performed by Mike Dunn.","How about 'Le plus fort' by AUTOMAT? It's a track from their latest album. It falls under the genres of rock, indie, and alternative, with elements of indie rock. Although there isn't much information available about the track, it could be a fitting choice for your video.",Le plus fort,AUTOMAT,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3463,Ga9vrr_fB-k,Ga9vrr_fB-k_nGpQxNRnNtQ,_vE5a46Uwh0_M08_0Pnd0hA,_vE5a46Uwh0,0,4,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"That sounds good, but I'm also interested in incorporating some elements of the Hip-Hop genre. Can you recommend something that combines electronic and dance music with Hip-Hop influences?","That sounds good, but I'm also interested in incorporating some elements of the Hip-Hop genre. Can you recommend something that combines electronic and dance music with Hip-Hop influences?","Certainly! How about 'Dingue' by Daddy Clean? It's a track from the album 'Dingue' and combines elements of Hip-Hop, electronic, and dance music. The song has a fast-paced beat and catchy rhythms that could add a unique touch to your video.","Certainly! How about 'Never Fear Dem / Bommaz' by Advance? It's a Hip-Hop track with electronic and dance elements. Although I don't have specific information about the album or artists, the song was released in 2013 and falls under the MSD tags of Hip-Hop, electronic, dance, and pop, which may align with your requirements.","Allow me to recommend 'Dingue' by Daddy Clean. Although I don't have much information about the track, it is classified as hip-hop and electronic, which might incorporate the elements of 90s hip-hop and rock that you're looking for. Additionally, it may have dance influences to give it an electronic and rhythmic feel.",Dingue,Daddy Clean,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3463,Ga9vrr_fB-k,Ga9vrr_fB-k_nGpQxNRnNtQ,_vE5a46Uwh0_M08_0Pnd0hA,_vE5a46Uwh0,0,4,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds good, but I'm also interested in incorporating some elements of the Hip-Hop genre. Can you recommend something that combines electronic and dance music with Hip-Hop influences?","In that case, I recommend 'Dingue' by Daddy Clean. This track combines elements of Hip-Hop, electronic, dance, pop, and rock genres. It has a fast tempo and a catchy beat that will give your video a lively and energetic feel.","Certainly! How about 'Never Fear Dem / Bommaz' by Advance? It's a Hip-Hop track with electronic and dance elements. Although I don't have specific information about the album or artists, the song was released in 2013 and falls under the MSD tags of Hip-Hop, electronic, dance, and pop, which may align with your requirements.","Allow me to recommend 'Dingue' by Daddy Clean. Although I don't have much information about the track, it is classified as hip-hop and electronic, which might incorporate the elements of 90s hip-hop and rock that you're looking for. Additionally, it may have dance influences to give it an electronic and rhythmic feel.",Dingue,Daddy Clean,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3463,Ga9vrr_fB-k,Ga9vrr_fB-k_nGpQxNRnNtQ,_vE5a46Uwh0_M08_0Pnd0hA,_vE5a46Uwh0,0,4,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds good, but I'm also interested in incorporating some elements of the Hip-Hop genre. Can you recommend something that combines electronic and dance music with Hip-Hop influences?","Allow me to recommend 'Dingue' by Daddy Clean. It's a track from the album 'Dingue' and combines elements of Hip-Hop, electronic, dance, pop, and rock. The song has a slow tempo and a soothing acoustic texture, which can create a calm and sentimental mood for your video.","Certainly! How about 'Never Fear Dem / Bommaz' by Advance? It's a Hip-Hop track with electronic and dance elements. Although I don't have specific information about the album or artists, the song was released in 2013 and falls under the MSD tags of Hip-Hop, electronic, dance, and pop, which may align with your requirements.","Allow me to recommend 'Dingue' by Daddy Clean. Although I don't have much information about the track, it is classified as hip-hop and electronic, which might incorporate the elements of 90s hip-hop and rock that you're looking for. Additionally, it may have dance influences to give it an electronic and rhythmic feel.",Dingue,Daddy Clean,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3471,hxub0S_4u8Q,hxub0S_4u8Q_S53iYzSn4p8,iq4TBASryqs_NZxqO9UwF9A,iq4TBASryqs,0,7,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"Sounds interesting, but I'm looking for something with a more electronic and hip-hop vibe. Do you have any suggestions?","Sounds interesting, but I'm looking for something with a more electronic and hip-hop vibe. Do you have any suggestions?","Certainly! If you're looking for a track with an electronic and hip-hop vibe, I recommend 'Shot Me Down' by Mark Merek. This track combines elements of electronic, hip-hop, and pop genres, creating a unique and catchy sound. It's part of the album 'Shot Me Down' and would be a great fit for your video.","Certainly! If you're looking for a track with a mix of electronic and hip-hop, I recommend 'Barbra Streisand (Radio Edit)' by Duck Sauce. This track combines electronic, dance, hip-hop, house, and electro genres to create a unique and energetic sound. It's guaranteed to add a vibrant and dynamic vibe to your video.","Allow me to recommend 'Shot Me Down' by Mark Merek. It's an electronic pop track with hip-hop and R&B influences. Although I don't have much information about the specific album or year it was recorded, it may contain the elements you are looking for. The song also has a catchy dance beat and drum elements that could enhance your video.",Shot Me Down,Mark Merek,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3471,hxub0S_4u8Q,hxub0S_4u8Q_S53iYzSn4p8,iq4TBASryqs_NZxqO9UwF9A,iq4TBASryqs,0,7,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","Sounds interesting, but I'm looking for something with a more electronic and hip-hop vibe. Do you have any suggestions?","In that case, I recommend 'Shot Me Down' by Mark Merek. This track combines electronic, Hip-Hop, and pop elements with a dance vibe. It has a fast tempo and a catchy beat that will give your video a lively and energetic feel.","Certainly! If you're looking for a track with a mix of electronic and hip-hop, I recommend 'Barbra Streisand (Radio Edit)' by Duck Sauce. This track combines electronic, dance, hip-hop, house, and electro genres to create a unique and energetic sound. It's guaranteed to add a vibrant and dynamic vibe to your video.","Allow me to recommend 'Shot Me Down' by Mark Merek. It's an electronic pop track with hip-hop and R&B influences. Although I don't have much information about the specific album or year it was recorded, it may contain the elements you are looking for. The song also has a catchy dance beat and drum elements that could enhance your video.",Shot Me Down,Mark Merek,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3471,hxub0S_4u8Q,hxub0S_4u8Q_S53iYzSn4p8,iq4TBASryqs_NZxqO9UwF9A,iq4TBASryqs,0,7,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","Sounds interesting, but I'm looking for something with a more electronic and hip-hop vibe. Do you have any suggestions?","Allow me to recommend 'Shot Me Down' by Mark Merek. It's a track from his album 'Shot Me Down'. The song combines elements of Hip-Hop, electronic, and pop with a slow tempo and a soothing acoustic sound. It has a gentle melody and a calm sentimental mood that could be a fitting choice for your video.","Certainly! If you're looking for a track with a mix of electronic and hip-hop, I recommend 'Barbra Streisand (Radio Edit)' by Duck Sauce. This track combines electronic, dance, hip-hop, house, and electro genres to create a unique and energetic sound. It's guaranteed to add a vibrant and dynamic vibe to your video.","Allow me to recommend 'Shot Me Down' by Mark Merek. It's an electronic pop track with hip-hop and R&B influences. Although I don't have much information about the specific album or year it was recorded, it may contain the elements you are looking for. The song also has a catchy dance beat and drum elements that could enhance your video.",Shot Me Down,Mark Merek,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3494,9EO4nBIe-yA,9EO4nBIe-yA_RUjHBwO0EgM,9EO4nBIe-yA_RUjHBwO0EgM,9EO4nBIe-yA,1,1,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"Sounds good, but I'm looking for something that has an electronic and indie sound with a mix of pop and rock.","Sounds good, but I'm looking for something that has an electronic and indie sound with a mix of pop and rock.","In that case, I would recommend 'Sunny Day' by ストロベリー・スパンキー. This track has an electronic and indie sound with elements of pop and rock. It's part of the album 'Sunny Day' and it's performed by ストロベリー・スパンキー.","In that case, I would recommend 'GOODWARP / レイニー白書 (MUSIC VIDEO)'. This track has an electronic and indie vibe with elements of pop and rock. Although I don't have much information about this track, it matches your desired genres and will add a unique sound to your video.","In that case, I would recommend 'GOODWARP / レイニー白書 (MUSIC VIDEO)'. This track has an electronic and indie vibe with elements of pop and rock. Although I don't have much information about this track, it matches your desired genres and will add a unique sound to your video.",,,,,,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3494,9EO4nBIe-yA,9EO4nBIe-yA_RUjHBwO0EgM,9EO4nBIe-yA_RUjHBwO0EgM,9EO4nBIe-yA,1,1,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","Sounds good, but I'm looking for something that has an electronic and indie sound with a mix of pop and rock.","In that case, I would recommend 'Sunny Day' by ストロベリー・スパンキー. This track is from their album 'Sunny Day' and offers a perfect blend of electronic, rock, indie, and pop genres. It has a catchy and upbeat sound with a modern dance and pop feel. It's a great choice for your video.","In that case, I would recommend 'GOODWARP / レイニー白書 (MUSIC VIDEO)'. This track has an electronic and indie vibe with elements of pop and rock. Although I don't have much information about this track, it matches your desired genres and will add a unique sound to your video.","In that case, I would recommend 'GOODWARP / レイニー白書 (MUSIC VIDEO)'. This track has an electronic and indie vibe with elements of pop and rock. Although I don't have much information about this track, it matches your desired genres and will add a unique sound to your video.",,,,,,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3494,9EO4nBIe-yA,9EO4nBIe-yA_RUjHBwO0EgM,9EO4nBIe-yA_RUjHBwO0EgM,9EO4nBIe-yA,1,1,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","Sounds good, but I'm looking for something that has an electronic and indie sound with a mix of pop and rock.","Allow me to recommend 'Love Song' by 柴咲コウ. It's a track from their album 'Love Song'. The song combines elements of rock, indie, and pop with electronic influences. It has a slow tempo and features lyrical piano, which aligns well with the emotional and sentimental mood you're looking for.","In that case, I would recommend 'GOODWARP / レイニー白書 (MUSIC VIDEO)'. This track has an electronic and indie vibe with elements of pop and rock. Although I don't have much information about this track, it matches your desired genres and will add a unique sound to your video.","In that case, I would recommend 'GOODWARP / レイニー白書 (MUSIC VIDEO)'. This track has an electronic and indie vibe with elements of pop and rock. Although I don't have much information about this track, it matches your desired genres and will add a unique sound to your video.",,,,,,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
