sample_idx,video_id,gt_music_id,top1_music_id,top1_video_id,top1_is_gt,rank,condition,condition_description,generation_mode,prompt_variant,title_source,generated_text,reference_text,top1_reference_text,user_text,music_title,music_artist,generated_mentions_top1_title,generated_mentions_top1_artist,title_consistency,needs_manual_review,inject_title_used,is_fallback
2813,TFAyPoHmcBQ,TFAyPoHmcBQ_H_K1mi0EPdQ,aam3ce4gpfM_Pv3mQkG2LzY,aam3ce4gpfM,0,4,wo_audio_feature_only,"Top-1 music feature is zeroed, but Top-1 title/artist metadata is kept",top1_counterfactual_modality_removal,original,top1_reference,"In that case, I would recommend 'Sweetest Thing' by The Vamps. This track has a rock and indie vibe, which is a popular choice in the rock and indie community. It combines elements of rock, indie, and electronic dance with a strong influence in the music genre. It has a fast-paced techno-tapht tags. It falls under the electronic dance genre.","In that case, I would recommend 'Let's Get By' by Paddy Clegg. This track falls under the rock, indie, and alternative genres, and it has an indie rock and pop sound. It's a catchy and upbeat song that would add a cool vibe to your video.","Allow me to recommend the track 'La Feria en Mi Casa'. Although I don't have specific information about the artist, album, or track name, this track was used as the official video for the Feria de las Flores 2013 event organized by La Alcaldía de Medellín and Pilsen. It's classified as rock, pop, and indie with 80s influences, which can add a nostalgic touch to your video. While I couldn't find detailed information about the specific guitar and drum sounds, the song's description mentions that it was created by Telemedellín, a well-known media company, which indicates a potential for a quality production.","Sounds good, but I'm looking for something with a more rock and indie vibe.",,,,,,0,1,0
2813,TFAyPoHmcBQ,TFAyPoHmcBQ_H_K1mi0EPdQ,aam3ce4gpfM_Pv3mQkG2LzY,aam3ce4gpfM,0,4,wo_audio_all,Top-1 music feature is zeroed and Top-1 title/artist metadata injection is disabled,top1_counterfactual_modality_removal,original,top1_reference,"In that case, I would recommend 'Rock and Indie' by The Vaccines. This track has a rock and indie vibe, which aligns with your preferences. It falls under the genres of rock, indie, and alternative, with elements of electronic and pop. It's a great choice for your video.","In that case, I would recommend 'Let's Get By' by Paddy Clegg. This track falls under the rock, indie, and alternative genres, and it has an indie rock and pop sound. It's a catchy and upbeat song that would add a cool vibe to your video.","Allow me to recommend the track 'La Feria en Mi Casa'. Although I don't have specific information about the artist, album, or track name, this track was used as the official video for the Feria de las Flores 2013 event organized by La Alcaldía de Medellín and Pilsen. It's classified as rock, pop, and indie with 80s influences, which can add a nostalgic touch to your video. While I couldn't find detailed information about the specific guitar and drum sounds, the song's description mentions that it was created by Telemedellín, a well-known media company, which indicates a potential for a quality production.","Sounds good, but I'm looking for something with a more rock and indie vibe.",,,,,,0,0,0
2813,TFAyPoHmcBQ,TFAyPoHmcBQ_H_K1mi0EPdQ,aam3ce4gpfM_Pv3mQkG2LzY,aam3ce4gpfM,0,4,wo_prompt,text prompt feature and user text are removed; Top-1 title/artist metadata is kept,top1_counterfactual_modality_removal,original,top1_reference,"In order to recommend the most suitable background music for your video, I suggest you consider 'The Last Goodbye' by The Ting Tings. It's a track from their album 'The Last Goodbye' and combines elements of rock, indie, and alternative with a touch of pop. The song has a guitar-focused sound and features male vocals, which could add a unique and catchy element to your video.","In that case, I would recommend 'Let's Get By' by Paddy Clegg. This track falls under the rock, indie, and alternative genres, and it has an indie rock and pop sound. It's a catchy and upbeat song that would add a cool vibe to your video.","Allow me to recommend the track 'La Feria en Mi Casa'. Although I don't have specific information about the artist, album, or track name, this track was used as the official video for the Feria de las Flores 2013 event organized by La Alcaldía de Medellín and Pilsen. It's classified as rock, pop, and indie with 80s influences, which can add a nostalgic touch to your video. While I couldn't find detailed information about the specific guitar and drum sounds, the song's description mentions that it was created by Telemedellín, a well-known media company, which indicates a potential for a quality production.","Sounds good, but I'm looking for something with a more rock and indie vibe.",,,,,,0,1,0
2813,TFAyPoHmcBQ,TFAyPoHmcBQ_H_K1mi0EPdQ,aam3ce4gpfM_Pv3mQkG2LzY,aam3ce4gpfM,0,4,wo_ltp,long-term preference feature is zeroed; Top-1 title/artist metadata is kept,top1_counterfactual_modality_removal,original,top1_reference,"the, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and","In that case, I would recommend 'Let's Get By' by Paddy Clegg. This track falls under the rock, indie, and alternative genres, and it has an indie rock and pop sound. It's a catchy and upbeat song that would add a cool vibe to your video.","Allow me to recommend the track 'La Feria en Mi Casa'. Although I don't have specific information about the artist, album, or track name, this track was used as the official video for the Feria de las Flores 2013 event organized by La Alcaldía de Medellín and Pilsen. It's classified as rock, pop, and indie with 80s influences, which can add a nostalgic touch to your video. While I couldn't find detailed information about the specific guitar and drum sounds, the song's description mentions that it was created by Telemedellín, a well-known media company, which indicates a potential for a quality production.","Sounds good, but I'm looking for something with a more rock and indie vibe.",,,,,,0,1,0
2819,clwWCMWqqzk,clwWCMWqqzk__zUhqGT8TWg,414coP9gEj4_-_Q9D5vl8lQ,414coP9gEj4,0,11,full,all modalities available; generation is conditioned on ranked Top-1 music,top1_counterfactual_modality_removal,original,top1_reference,"In that case, I would recommend 'We R Who We R' by Ke$ha. This track has a pop and electronic sound with female vocals. It's part of the album 'We R Who We R' and it's a great choice for your video.","In that case, I would recommend 'Love Game' by Lady Gaga. This track combines pop and electronic elements with catchy female vocals. It's part of the album 'LoveGame' and it's perfect for creating a vibrant and energetic atmosphere for your video.","In that case, I would recommend 'We R Who We R' by Ke$ha. This track has a strong female vocal performance and falls under the genres of pop, dance, electronic, and rock. It has a catchy beat and an energetic vibe that will complement your video project. Please note that the pitch of the song had to be changed for copyright reasons.","Sounds good, but I'm looking for something with a pop and electronic vibe, preferably with female vocals.",We R Who We R,Ke$ha,1,1,1,0,1,0
2819,clwWCMWqqzk,clwWCMWqqzk__zUhqGT8TWg,414coP9gEj4_-_Q9D5vl8lQ,414coP9gEj4,0,11,wo_video,video feature is zeroed; generation is conditioned on ranked Top-1 music,top1_counterfactual_modality_removal,original,top1_reference,"In that case, I would recommend 'We R Who We R' by Ke$ha. This track has a pop and electronic sound with female vocals. It's part of the album 'We R Who We R' by Ke$ha. It would be a great fit for your video.","In that case, I would recommend 'Love Game' by Lady Gaga. This track combines pop and electronic elements with catchy female vocals. It's part of the album 'LoveGame' and it's perfect for creating a vibrant and energetic atmosphere for your video.","In that case, I would recommend 'We R Who We R' by Ke$ha. This track has a strong female vocal performance and falls under the genres of pop, dance, electronic, and rock. It has a catchy beat and an energetic vibe that will complement your video project. Please note that the pitch of the song had to be changed for copyright reasons.","Sounds good, but I'm looking for something with a pop and electronic vibe, preferably with female vocals.",We R Who We R,Ke$ha,1,1,1,0,1,0
2819,clwWCMWqqzk,clwWCMWqqzk__zUhqGT8TWg,414coP9gEj4_-_Q9D5vl8lQ,414coP9gEj4,0,11,wo_audio_feature_only,"Top-1 music feature is zeroed, but Top-1 title/artist metadata is kept",top1_counterfactual_modality_removal,original,top1_reference,"In that case, I would recommend 'I'm a fan of pop and electronic vibe. Although I don't have specific information about the track name, album name, or artist name, I can tell you that 'I'm A Celebrity' by Nicki Minaj is a pop and electronic vibe track that has a pop and electronic vibe. It's a track that combines elements of pop and electronic vibe with female vocals. Although I don't have specific information about the track name, album name, or artist name, it can still be a fitting choice for your video.","In that case, I would recommend 'Love Game' by Lady Gaga. This track combines pop and electronic elements with catchy female vocals. It's part of the album 'LoveGame' and it's perfect for creating a vibrant and energetic atmosphere for your video.","In that case, I would recommend 'We R Who We R' by Ke$ha. This track has a strong female vocal performance and falls under the genres of pop, dance, electronic, and rock. It has a catchy beat and an energetic vibe that will complement your video project. Please note that the pitch of the song had to be changed for copyright reasons.","Sounds good, but I'm looking for something with a pop and electronic vibe, preferably with female vocals.",We R Who We R,Ke$ha,0,0,0,1,1,0
2819,clwWCMWqqzk,clwWCMWqqzk__zUhqGT8TWg,414coP9gEj4_-_Q9D5vl8lQ,414coP9gEj4,0,11,wo_audio_all,Top-1 music feature is zeroed and Top-1 title/artist metadata injection is disabled,top1_counterfactual_modality_removal,original,top1_reference,"In that case, I would recommend 'I'm Alive' by J. Cole. This track has a pop and electronic vibe with female vocals, and it falls under the genres of pop, dance, and electronic. It would be a fitting choice for your video.","In that case, I would recommend 'Love Game' by Lady Gaga. This track combines pop and electronic elements with catchy female vocals. It's part of the album 'LoveGame' and it's perfect for creating a vibrant and energetic atmosphere for your video.","In that case, I would recommend 'We R Who We R' by Ke$ha. This track has a strong female vocal performance and falls under the genres of pop, dance, electronic, and rock. It has a catchy beat and an energetic vibe that will complement your video project. Please note that the pitch of the song had to be changed for copyright reasons.","Sounds good, but I'm looking for something with a pop and electronic vibe, preferably with female vocals.",,,,,,0,0,0
2819,clwWCMWqqzk,clwWCMWqqzk__zUhqGT8TWg,414coP9gEj4_-_Q9D5vl8lQ,414coP9gEj4,0,11,wo_prompt,text prompt feature and user text are removed; Top-1 title/artist metadata is kept,top1_counterfactual_modality_removal,original,top1_reference,"In the music video for 'We R Who We R' by Ke$ha, you'll find a mix of pop, dance, and electronic genres. The track features female vocals and has a fast-paced and energetic vibe. It's a great choice for your video!","In that case, I would recommend 'Love Game' by Lady Gaga. This track combines pop and electronic elements with catchy female vocals. It's part of the album 'LoveGame' and it's perfect for creating a vibrant and energetic atmosphere for your video.","In that case, I would recommend 'We R Who We R' by Ke$ha. This track has a strong female vocal performance and falls under the genres of pop, dance, electronic, and rock. It has a catchy beat and an energetic vibe that will complement your video project. Please note that the pitch of the song had to be changed for copyright reasons.","Sounds good, but I'm looking for something with a pop and electronic vibe, preferably with female vocals.",We R Who We R,Ke$ha,1,1,1,0,1,0
2819,clwWCMWqqzk,clwWCMWqqzk__zUhqGT8TWg,414coP9gEj4_-_Q9D5vl8lQ,414coP9gEj4,0,11,wo_ltp,long-term preference feature is zeroed; Top-1 title/artist metadata is kept,top1_counterfactual_modality_removal,original,top1_reference,", this is, this is that is, this is, this is, this, that, this, that, this, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t","In that case, I would recommend 'Love Game' by Lady Gaga. This track combines pop and electronic elements with catchy female vocals. It's part of the album 'LoveGame' and it's perfect for creating a vibrant and energetic atmosphere for your video.","In that case, I would recommend 'We R Who We R' by Ke$ha. This track has a strong female vocal performance and falls under the genres of pop, dance, electronic, and rock. It has a catchy beat and an energetic vibe that will complement your video project. Please note that the pitch of the song had to be changed for copyright reasons.","Sounds good, but I'm looking for something with a pop and electronic vibe, preferably with female vocals.",We R Who We R,Ke$ha,0,0,0,1,1,0
2834,5O5mdmyeeOs,5O5mdmyeeOs_NujXpZbhe2g,5O5mdmyeeOs_NujXpZbhe2g,5O5mdmyeeOs,1,1,full,all modalities available; generation is conditioned on ranked Top-1 music,top1_counterfactual_modality_removal,original,top1_reference,"Allow me to recommend 'Bye B**ch' by Mouse On Tha Track. It's a track from the album 'Bye B**ch'. It combines elements of hip-hop, R&B, and pop with a soulful and electronic sound. The song has a catchy beat and a smooth vocal performance that could be a fitting choice for your video.",Allow me to recommend 'BYE B**CH' by Mouse On Tha Track. It's a hip-hop track with electronic and soul influences. The song has a pop vibe and was directed by K.Shead and Mr.Vault. It aligns well with the soulful and pop elements you're looking for in the music.,Allow me to recommend 'BYE B**CH' by Mouse On Tha Track. It's a hip-hop track with electronic and soul influences. The song has a pop vibe and was directed by K.Shead and Mr.Vault. It aligns well with the soulful and pop elements you're looking for in the music.,"That sounds great, but I'm also interested in incorporating some hip-hop and R&B elements into the music. I'd like it to have a soulful and pop vibe. Can you recommend something that fits those genres as well?",BYE B**CH,Mouse On Tha Track,1,1,1,0,1,0
2834,5O5mdmyeeOs,5O5mdmyeeOs_NujXpZbhe2g,5O5mdmyeeOs_NujXpZbhe2g,5O5mdmyeeOs,1,1,wo_video,video feature is zeroed; generation is conditioned on ranked Top-1 music,top1_counterfactual_modality_removal,original,top1_reference,"Certainly! I recommend 'BYE B**CH' by Mouse On Tha Track. It's a hip-hop and R&B influenced track with soulful and pop elements. Although I don't have much information about this track, it aligns well with the genres you mentioned and could be a fitting choice for your video.",Allow me to recommend 'BYE B**CH' by Mouse On Tha Track. It's a hip-hop track with electronic and soul influences. The song has a pop vibe and was directed by K.Shead and Mr.Vault. It aligns well with the soulful and pop elements you're looking for in the music.,Allow me to recommend 'BYE B**CH' by Mouse On Tha Track. It's a hip-hop track with electronic and soul influences. The song has a pop vibe and was directed by K.Shead and Mr.Vault. It aligns well with the soulful and pop elements you're looking for in the music.,"That sounds great, but I'm also interested in incorporating some hip-hop and R&B elements into the music. I'd like it to have a soulful and pop vibe. Can you recommend something that fits those genres as well?",BYE B**CH,Mouse On Tha Track,1,1,1,0,1,0
2834,5O5mdmyeeOs,5O5mdmyeeOs_NujXpZbhe2g,5O5mdmyeeOs_NujXpZbhe2g,5O5mdmyeeOs,1,1,wo_audio_feature_only,"Top-1 music feature is zeroed, but Top-1 title/artist metadata is kept",top1_counterfactual_modality_removal,original,top1_reference,"In that case, I have a recommendation for you. Although I don't have specific information about the track name, album name, or artist name, I can still provide you with a recommendation. Based on the description you provided, I recommend 'Hip Hop' by T.I.P. It's a track that combines elements of hip-hop, pop, and soul with a pop vibe. Although I don't have specific information about the track name, album name, or artist name, it can still provide you with a recommendation.",Allow me to recommend 'BYE B**CH' by Mouse On Tha Track. It's a hip-hop track with electronic and soul influences. The song has a pop vibe and was directed by K.Shead and Mr.Vault. It aligns well with the soulful and pop elements you're looking for in the music.,Allow me to recommend 'BYE B**CH' by Mouse On Tha Track. It's a hip-hop track with electronic and soul influences. The song has a pop vibe and was directed by K.Shead and Mr.Vault. It aligns well with the soulful and pop elements you're looking for in the music.,"That sounds great, but I'm also interested in incorporating some hip-hop and R&B elements into the music. I'd like it to have a soulful and pop vibe. Can you recommend something that fits those genres as well?",BYE B**CH,Mouse On Tha Track,0,0,0,1,1,0
2834,5O5mdmyeeOs,5O5mdmyeeOs_NujXpZbhe2g,5O5mdmyeeOs_NujXpZbhe2g,5O5mdmyeeOs,1,1,wo_audio_all,Top-1 music feature is zeroed and Top-1 title/artist metadata injection is disabled,top1_counterfactual_modality_removal,original,top1_reference,"Certainly, I recommend 'Hip Hop' by T.I.P. It's a track that combines elements of hip-hop, pop, and electronic genres. Although I don't have specific information about the track name, album name, or artists, it aligns with the soulful and pop vibe you're looking for.",Allow me to recommend 'BYE B**CH' by Mouse On Tha Track. It's a hip-hop track with electronic and soul influences. The song has a pop vibe and was directed by K.Shead and Mr.Vault. It aligns well with the soulful and pop elements you're looking for in the music.,Allow me to recommend 'BYE B**CH' by Mouse On Tha Track. It's a hip-hop track with electronic and soul influences. The song has a pop vibe and was directed by K.Shead and Mr.Vault. It aligns well with the soulful and pop elements you're looking for in the music.,"That sounds great, but I'm also interested in incorporating some hip-hop and R&B elements into the music. I'd like it to have a soulful and pop vibe. Can you recommend something that fits those genres as well?",,,,,,0,0,0
2834,5O5mdmyeeOs,5O5mdmyeeOs_NujXpZbhe2g,5O5mdmyeeOs_NujXpZbhe2g,5O5mdmyeeOs,1,1,wo_prompt,text prompt feature and user text are removed; Top-1 title/artist metadata is kept,top1_counterfactual_modality_removal,original,top1_reference,"I recommend 'BYE B**CH' by Mouse On Tha Track. It's a track from the album 'The Mouse Tape'. The song combines elements of Hip-Hop, electronic, R&B, pop, and dance. It has a techno and electronic sound with fast-paced beats and synth elements.",Allow me to recommend 'BYE B**CH' by Mouse On Tha Track. It's a hip-hop track with electronic and soul influences. The song has a pop vibe and was directed by K.Shead and Mr.Vault. It aligns well with the soulful and pop elements you're looking for in the music.,Allow me to recommend 'BYE B**CH' by Mouse On Tha Track. It's a hip-hop track with electronic and soul influences. The song has a pop vibe and was directed by K.Shead and Mr.Vault. It aligns well with the soulful and pop elements you're looking for in the music.,"That sounds great, but I'm also interested in incorporating some hip-hop and R&B elements into the music. I'd like it to have a soulful and pop vibe. Can you recommend something that fits those genres as well?",BYE B**CH,Mouse On Tha Track,1,1,1,0,1,0
2834,5O5mdmyeeOs,5O5mdmyeeOs_NujXpZbhe2g,5O5mdmyeeOs_NujXpZbhe2g,5O5mdmyeeOs,1,1,wo_ltp,long-term preference feature is zeroed; Top-1 title/artist metadata is kept,top1_counterfactual_modality_removal,original,top1_reference,"s.
s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s",Allow me to recommend 'BYE B**CH' by Mouse On Tha Track. It's a hip-hop track with electronic and soul influences. The song has a pop vibe and was directed by K.Shead and Mr.Vault. It aligns well with the soulful and pop elements you're looking for in the music.,Allow me to recommend 'BYE B**CH' by Mouse On Tha Track. It's a hip-hop track with electronic and soul influences. The song has a pop vibe and was directed by K.Shead and Mr.Vault. It aligns well with the soulful and pop elements you're looking for in the music.,"That sounds great, but I'm also interested in incorporating some hip-hop and R&B elements into the music. I'd like it to have a soulful and pop vibe. Can you recommend something that fits those genres as well?",BYE B**CH,Mouse On Tha Track,0,0,0,1,1,0
2842,8DGkFYaSgJA,8DGkFYaSgJA_SOTSguAKVl8,MJI21WrUvII_GIutuaRH_Aw,MJI21WrUvII,0,3,full,all modalities available; generation is conditioned on ranked Top-1 music,top1_counterfactual_modality_removal,original,top1_reference,"In that case, I would recommend 'The Last Goodbye' by The Last Goodbye. This track has a strong alternative rock influence and features a catchy melody that will add a unique touch to your video. It's part of the album 'The Last Goodbye' and is performed by The Last Goodbye.","In that case, I would recommend 'Guidance' by RIOT|NOISE. This track is an alternative rock song with influences from indie and metal genres. It has a catchy melody and is the first single from the album 'Stand For Something'. It would be a great fit for your video.","In that case, I would recommend 'Slaves - Burning Our Morals Away'. This track combines elements of rock, electronic, pop, and alternative genres. It also has a touch of metal, which adds intensity to the sound. It's part of the album 'Routine Breathing' and its music video captures the essence of the song.","Sounds interesting, but I'm looking for something with a more alternative rock sound and a catchy melody.",,,,,,0,1,0
2842,8DGkFYaSgJA,8DGkFYaSgJA_SOTSguAKVl8,MJI21WrUvII_GIutuaRH_Aw,MJI21WrUvII,0,3,wo_video,video feature is zeroed; generation is conditioned on ranked Top-1 music,top1_counterfactual_modality_removal,original,top1_reference,"In that case, I would recommend 'The Last Goodbye' by The Last Goodbye. This track has an alternative rock sound with elements of indie and alternative. It features a catchy melody and is performed by The Last Goodbye. It would be a great fit for your video.","In that case, I would recommend 'Guidance' by RIOT|NOISE. This track is an alternative rock song with influences from indie and metal genres. It has a catchy melody and is the first single from the album 'Stand For Something'. It would be a great fit for your video.","In that case, I would recommend 'Slaves - Burning Our Morals Away'. This track combines elements of rock, electronic, pop, and alternative genres. It also has a touch of metal, which adds intensity to the sound. It's part of the album 'Routine Breathing' and its music video captures the essence of the song.","Sounds interesting, but I'm looking for something with a more alternative rock sound and a catchy melody.",,,,,,0,1,0
2842,8DGkFYaSgJA,8DGkFYaSgJA_SOTSguAKVl8,MJI21WrUvII_GIutuaRH_Aw,MJI21WrUvII,0,3,wo_audio_feature_only,"Top-1 music feature is zeroed, but Top-1 title/artist metadata is kept",top1_counterfactual_modality_removal,original,top1_reference,"In that case, I would recommend 'I'm a Rockstar' by The Rockstar. This track has a catchy melody and a more alternative rock sound. It falls under the genres of rock, pop, and metal, which are often used to describe a track. It has a catchy melody and a more alternative rock sound, which would be a fitting choice for your video.","In that case, I would recommend 'Guidance' by RIOT|NOISE. This track is an alternative rock song with influences from indie and metal genres. It has a catchy melody and is the first single from the album 'Stand For Something'. It would be a great fit for your video.","In that case, I would recommend 'Slaves - Burning Our Morals Away'. This track combines elements of rock, electronic, pop, and alternative genres. It also has a touch of metal, which adds intensity to the sound. It's part of the album 'Routine Breathing' and its music video captures the essence of the song.","Sounds interesting, but I'm looking for something with a more alternative rock sound and a catchy melody.",,,,,,0,1,0
2842,8DGkFYaSgJA,8DGkFYaSgJA_SOTSguAKVl8,MJI21WrUvII_GIutuaRH_Aw,MJI21WrUvII,0,3,wo_audio_all,Top-1 music feature is zeroed and Top-1 title/artist metadata injection is disabled,top1_counterfactual_modality_removal,original,top1_reference,"In that case, I would recommend 'The Alternative Rock Sound - 'The Alternative Rock Sound' by The Alternative Rock Sound. This track has a catchy melody and a rock sound that will add a unique and alternative vibe to your music. It's a great choice for adding a unique and alternative rock sound to your playlist.","In that case, I would recommend 'Guidance' by RIOT|NOISE. This track is an alternative rock song with influences from indie and metal genres. It has a catchy melody and is the first single from the album 'Stand For Something'. It would be a great fit for your video.","In that case, I would recommend 'Slaves - Burning Our Morals Away'. This track combines elements of rock, electronic, pop, and alternative genres. It also has a touch of metal, which adds intensity to the sound. It's part of the album 'Routine Breathing' and its music video captures the essence of the song.","Sounds interesting, but I'm looking for something with a more alternative rock sound and a catchy melody.",,,,,,0,0,0
2842,8DGkFYaSgJA,8DGkFYaSgJA_SOTSguAKVl8,MJI21WrUvII_GIutuaRH_Aw,MJI21WrUvII,0,3,wo_prompt,text prompt feature and user text are removed; Top-1 title/artist metadata is kept,top1_counterfactual_modality_removal,original,top1_reference,"In that case, I would recommend 'The Last Goodbye' by The Last Goodbye. This track falls under the genres of rock, alternative, and metal, with elements of indie. It has a powerful and energetic sound that would be a great fit for your video.","In that case, I would recommend 'Guidance' by RIOT|NOISE. This track is an alternative rock song with influences from indie and metal genres. It has a catchy melody and is the first single from the album 'Stand For Something'. It would be a great fit for your video.","In that case, I would recommend 'Slaves - Burning Our Morals Away'. This track combines elements of rock, electronic, pop, and alternative genres. It also has a touch of metal, which adds intensity to the sound. It's part of the album 'Routine Breathing' and its music video captures the essence of the song.","Sounds interesting, but I'm looking for something with a more alternative rock sound and a catchy melody.",,,,,,0,1,0
2842,8DGkFYaSgJA,8DGkFYaSgJA_SOTSguAKVl8,MJI21WrUvII_GIutuaRH_Aw,MJI21WrUvII,0,3,wo_ltp,long-term preference feature is zeroed; Top-1 title/artist metadata is kept,top1_counterfactual_modality_removal,original,top1_reference,", and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and","In that case, I would recommend 'Guidance' by RIOT|NOISE. This track is an alternative rock song with influences from indie and metal genres. It has a catchy melody and is the first single from the album 'Stand For Something'. It would be a great fit for your video.","In that case, I would recommend 'Slaves - Burning Our Morals Away'. This track combines elements of rock, electronic, pop, and alternative genres. It also has a touch of metal, which adds intensity to the sound. It's part of the album 'Routine Breathing' and its music video captures the essence of the song.","Sounds interesting, but I'm looking for something with a more alternative rock sound and a catchy melody.",,,,,,0,1,0
2850,ecIjuCuj0Fc,ecIjuCuj0Fc_N9m9huNTwpA,euhD1ilzEI4_L77cpvUV1kE,euhD1ilzEI4,0,3,full,all modalities available; generation is conditioned on ranked Top-1 music,top1_counterfactual_modality_removal,original,top1_reference,"Allow me to recommend 'Só Sei Que Te Amo' by Mariana. It's a pop and soul track with female vocals. Although I don't have much information about the album or the artist, the song itself aligns well with your preferences. It may also include some guitar elements that you're looking for.","Allow me to recommend 'Enamorada' by Cynthia. It's a pop track with soul, folk, and jazz influences. The song features Cynthia's captivating vocals and incorporates guitar elements. It was released in 2015 and is available on iTunes. This could be a perfect fit for your video, infusing it with a combination of pop, soul, and guitar-driven sound.","I recommend listening to Ziynet Sali's track 'Gelemiyorum Yanina' from her album 'Gelemiyorum Yanina'. It's a pop song with rock and soul influences, featuring Ziynet Sali's distinctive female vocals. Since there is no description available for this track, I cannot provide further information about it.","That sounds like a great choice, but I'm looking for something with a pop and soul influence, preferably with female vocals. I would also like to include some guitar elements.",,,,,,0,1,0
2850,ecIjuCuj0Fc,ecIjuCuj0Fc_N9m9huNTwpA,euhD1ilzEI4_L77cpvUV1kE,euhD1ilzEI4,0,3,wo_video,video feature is zeroed; generation is conditioned on ranked Top-1 music,top1_counterfactual_modality_removal,original,top1_reference,"In that case, I would recommend 'Soul' by The Voice. This track has a pop and soul influence, with female vocals. It also includes guitar elements that add a unique touch to the music. It's part of the album 'Soul' by The Voice.","Allow me to recommend 'Enamorada' by Cynthia. It's a pop track with soul, folk, and jazz influences. The song features Cynthia's captivating vocals and incorporates guitar elements. It was released in 2015 and is available on iTunes. This could be a perfect fit for your video, infusing it with a combination of pop, soul, and guitar-driven sound.","I recommend listening to Ziynet Sali's track 'Gelemiyorum Yanina' from her album 'Gelemiyorum Yanina'. It's a pop song with rock and soul influences, featuring Ziynet Sali's distinctive female vocals. Since there is no description available for this track, I cannot provide further information about it.","That sounds like a great choice, but I'm looking for something with a pop and soul influence, preferably with female vocals. I would also like to include some guitar elements.",,,,,,0,1,0
2850,ecIjuCuj0Fc,ecIjuCuj0Fc_N9m9huNTwpA,euhD1ilzEI4_L77cpvUV1kE,euhD1ilzEI4,0,3,wo_audio_feature_only,"Top-1 music feature is zeroed, but Top-1 title/artist metadata is kept",top1_counterfactual_modality_removal,original,top1_reference,"In that case, I recommend 'Solo' by Elena. It's a pop and soul influenced track with female vocals. Although I don't have specific information about this track, it falls under the pop and soul genres and could be a fitting choice for your video.","Allow me to recommend 'Enamorada' by Cynthia. It's a pop track with soul, folk, and jazz influences. The song features Cynthia's captivating vocals and incorporates guitar elements. It was released in 2015 and is available on iTunes. This could be a perfect fit for your video, infusing it with a combination of pop, soul, and guitar-driven sound.","I recommend listening to Ziynet Sali's track 'Gelemiyorum Yanina' from her album 'Gelemiyorum Yanina'. It's a pop song with rock and soul influences, featuring Ziynet Sali's distinctive female vocals. Since there is no description available for this track, I cannot provide further information about it.","That sounds like a great choice, but I'm looking for something with a pop and soul influence, preferably with female vocals. I would also like to include some guitar elements.",,,,,,0,1,0
2850,ecIjuCuj0Fc,ecIjuCuj0Fc_N9m9huNTwpA,euhD1ilzEI4_L77cpvUV1kE,euhD1ilzEI4,0,3,wo_audio_all,Top-1 music feature is zeroed and Top-1 title/artist metadata injection is disabled,top1_counterfactual_modality_removal,original,top1_reference,"In that case, I recommend 'Solo' by Elisa. It's a pop and soul influenced track with female vocals. Although I don't have much information about this track, it aligns with your preferences for pop and soul influence, female vocals, and guitar elements.","Allow me to recommend 'Enamorada' by Cynthia. It's a pop track with soul, folk, and jazz influences. The song features Cynthia's captivating vocals and incorporates guitar elements. It was released in 2015 and is available on iTunes. This could be a perfect fit for your video, infusing it with a combination of pop, soul, and guitar-driven sound.","I recommend listening to Ziynet Sali's track 'Gelemiyorum Yanina' from her album 'Gelemiyorum Yanina'. It's a pop song with rock and soul influences, featuring Ziynet Sali's distinctive female vocals. Since there is no description available for this track, I cannot provide further information about it.","That sounds like a great choice, but I'm looking for something with a pop and soul influence, preferably with female vocals. I would also like to include some guitar elements.",,,,,,0,0,0
