sample_idx,video_id,gt_music_id,preference_variant,positive_hits,negative_hits,n_positive_hits,n_negative_hits,alignment_score,is_aligned,has_conflict,ESS_from_original,generated_text
1685,d1rpgmfOVMg,d1rpgmfOVMg_lqjqZgHn050,cf_upbeat_electronic,dance;electronic;energetic;modern;pop;rhythm;tempo,,7,0,7,1,0,0.7164179104477613,"In that case, I recommend 'Don't You Worry Child (Radio Edit)' by Swedish House Mafia. This track is a perfect fit for your video as it falls under the electronic, dance, house, pop, and electro genres. It has a fast tempo and a catchy rhythm that will create an energetic and modern atmosphere."
1685,d1rpgmfOVMg,d1rpgmfOVMg_lqjqZgHn050,cf_lyrical_piano,acoustic;calm;gentle;sentimental;slow,dance;electronic,5,2,3,1,1,0.7083333333333333,"In that case, I recommend 'Don't You Worry Child (Radio Edit)' by Swedish House Mafia. This track is a perfect fit for your video as it combines elements of electronic, dance, pop, and rock genres. It has a slow tempo and a soothing acoustic texture, creating a gentle and calm atmosphere. The lyrics are also heartfelt and sentimental, making it a perfect choice for your video."
1689,SCJrvPr92u4,SCJrvPr92u4_-ey67-zHusQ,cf_upbeat_electronic,bright;dance;electronic;energetic;modern;pop;rhythm,,7,0,7,1,0,0.6724137931034483,"In that case, I recommend 'My Queen' by YT Man. This track combines elements of pop, Hip-Hop, electronic, and rock genres. It has a fast-paced and energetic sound with a bright mood and clear rhythm. It's perfect for creating a modern dance or pop feeling in your video."
1689,SCJrvPr92u4,SCJrvPr92u4_-ey67-zHusQ,cf_lyrical_piano,emotional;lyrical;piano;slow,hip-hop,4,1,3,1,1,0.5555555555555556,"Allow me to recommend 'My Queen' by YT Man. It's a track from his album 'My Queen'. The song combines elements of Hip-Hop, pop, and rock with a touch of R&B. It has a slow tempo and features lyrical piano, which can create a soothing and emotional atmosphere for your video."
1698,lgBOgKr-HJo,lgBOgKr-HJo_tA5vcZ7CJyI,cf_upbeat_electronic,beat;beats;dance;electronic;energetic;modern;pop;rhythm;upbeat,,9,0,9,1,0,0.65,"In that case, I recommend 'Papa Noel' by Stromae vs Wham. This track combines elements of pop, electronic, and dance genres, creating a vibrant and energetic sound. It has a clear rhythm and catchy beats that will add a modern and upbeat feel to your video."
1698,lgBOgKr-HJo,lgBOgKr-HJo_tA5vcZ7CJyI,cf_lyrical_piano,piano;sentimental;slow,,3,0,3,1,0,0.5094339622641509,"Allow me to recommend 'Papa Noel' by Stromae vs Wham. It's a track from the album 'Papa Noel' and combines elements of pop, jazz, and rock with a touch of soul. The song features a piano and has a slow tempo, which creates a soothing and sentimental atmosphere."
1713,8n1M2_OuoEo,8n1M2_OuoEo_ylt23Hk65kM,cf_upbeat_electronic,beat;bright;electronic;energetic;modern;pop;rhythm;upbeat,,8,0,8,1,0,0.6825396825396826,"In that case, I would recommend 'Guerreros' by C-kan featuring lluminatik. This track combines elements of Hip-Hop, electronic, pop, and rock genres, creating a dynamic and energetic sound. It has a bright mood and clear rhythm, perfect for a video with an upbeat and modern feel."
1713,8n1M2_OuoEo,8n1M2_OuoEo_ylt23Hk65kM,cf_lyrical_piano,acoustic;calm;sentimental;slow,electronic;hip-hop,4,2,2,1,1,0.55,"Allow me to recommend 'Guerreros' by C-kan featuring lluminatik. It's a track from their album 'Guerreros'. This song combines elements of Hip-Hop, pop, and rock with electronic and soul influences. It has a slow tempo and a soothing acoustic texture, which can create a calm and sentimental mood for your video."
1753,dfMrsrzxZxc,dfMrsrzxZxc_FL9Vv_mEwN8,cf_upbeat_electronic,beat;dance;electronic;energetic;modern;pop;rhythm,,7,0,7,1,0,0.41860465116279066,"In that case, I recommend 'Why Me' by Krizz Kaliko. This track combines elements of Hip-Hop, electronic, pop, and dance genres. It has a fast-paced beat and a catchy rhythm that will create an energetic and modern dance vibe for your video."
1753,dfMrsrzxZxc,dfMrsrzxZxc_FL9Vv_mEwN8,cf_lyrical_piano,acoustic;calm;lyrical;piano;sentimental;slow,hip-hop,6,1,5,1,1,0.6833333333333333,"Allow me to recommend 'Why Me' by Krizz Kaliko. It's a track from his album 'Kickin' Rhymes'. The song combines elements of Hip-Hop, R&B, and pop with a slow tempo and a soothing acoustic sound. It has a lyrical piano background and a calm, sentimental mood that could be a fitting choice for your video."
1801,psmUG8X-xVo,psmUG8X-xVo_TzzA6SX0LD0,cf_upbeat_electronic,beat;electronic;energetic;pop;rhythm,,5,0,5,1,0,0.41666666666666663,"In that case, I recommend 'Mi Vida' by Shadelflow & Zokram featuring Big Foko & Fer Villareal. This track combines elements of Hip-Hop, pop, and electronic music with a touch of rock. It has a fast-paced beat and a catchy rhythm that will give your video a lively and energetic feel."
1801,psmUG8X-xVo,psmUG8X-xVo_TzzA6SX0LD0,cf_lyrical_piano,acoustic;calm;emotional;gentle;lyrical;melody;piano;sentimental;slow;soft,hip-hop,10,1,9,1,1,0.6119402985074627,"I understand your preference for lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood. In that case, I recommend the track 'Mi Vida' by Shadelflow & Zokram featuring Big Foko & Fer Villareal. It's a beautiful song with lyrics that speak of the importance of family and love. The track has a mix of Hip-Hop, pop, and rock elements, and it's perfect for creating a soothing and emotional atmosphere in your video."
1835,i14CO18tEJA,i14CO18tEJA_wyDJKPE1cII,cf_upbeat_electronic,beat;bright;dance;electronic;pop,,5,0,5,1,0,0.6842105263157895,"In that case, I would recommend 'Mi Vida' by El Chino. This track combines elements of Hip-Hop, electronic, rock, dance, and pop genres. It has a fast-paced beat and a bright mood that will add energy to your video."
1835,i14CO18tEJA,i14CO18tEJA_wyDJKPE1cII,cf_lyrical_piano,acoustic;calm;sentimental;slow,electronic;hip-hop,4,2,2,1,1,0.7540983606557377,"I suggest checking out the track 'L'amour est un oiseau' by M.A.R.S. It's a hip-hop and electronic song with elements of rock and pop. The track has a slow tempo and a soothing acoustic texture, which can create a calm and sentimental atmosphere for your video."
1861,mjpjzg8cPbk,mjpjzg8cPbk_P0OCoCCMsUc,cf_upbeat_electronic,dance;electronic;energetic;modern;pop,,5,0,5,1,0,0.5454545454545454,"In that case, I would recommend 'We Stand (Live)' by Jesus Culture feat. This track is part of the album 'We Cry Out: The Worship Project' and offers a powerful and energetic live performance. It falls under the genres of rock, indie, alternative, and pop, with electronic elements that give it a modern and danceable feel."
1861,mjpjzg8cPbk,mjpjzg8cPbk_P0OCoCCMsUc,cf_lyrical_piano,acoustic;gentle;lyrical;piano;sentimental;slow;soft,,7,0,7,1,0,0.5333333333333333,"Allow me to recommend 'We Stand' by Jesus Culture feat. It's a track from their album 'We Cry Out'. This song combines elements of rock, pop, and alternative genres with a focus on lyrical piano. It has a slow tempo and a soft acoustic texture, creating a gentle and sentimental mood that could be a perfect fit for your video."
1896,kt2lmbNPFk4,kt2lmbNPFk4_C5PUb0hCtj4,cf_upbeat_electronic,beat;dance;electronic;energetic;pop;rhythm,,6,0,6,1,0,0.5740740740740741,"In that case, I recommend 'Keep Your Head Down' by 동방신기 (TVXQ; 5). This track is from their album 'Keep Your Head Down' and offers the perfect blend of electronic, dance, and pop genres. It has a fast-paced rhythm and a catchy beat that will give your video a lively and energetic feel."
1896,kt2lmbNPFk4,kt2lmbNPFk4_C5PUb0hCtj4,cf_lyrical_piano,acoustic;piano;sentimental;soft,beat;electronic;energetic;hip-hop,4,4,0,0,1,0.5689655172413793,"In that case, I recommend 'Keep Your Head Down' by 동방신기 (TVXQ; 5). This track combines elements of Hip-Hop, pop, electronic, and rock genres. It has a fast-paced beat and energetic vocals, but it also has a softer side with a touch of acoustic and piano elements. It's a perfect choice for creating a relaxing and sentimental atmosphere in your video."
1897,bTOju_n8BJ4,bTOju_n8BJ4_ym5bIhHJvM4,cf_upbeat_electronic,beat;dance;electronic;energetic;modern;pop;tempo,,7,0,7,1,0,0.5800000000000001,"In that case, I recommend 'My life is mine' by Miriam Reyes. This track is a dance and electronic song with a pop and house influence. It has a fast tempo and a catchy beat that will create an energetic and modern atmosphere for your video."
1897,bTOju_n8BJ4,bTOju_n8BJ4_ym5bIhHJvM4,cf_lyrical_piano,acoustic;piano;sentimental;slow,dance;electronic,4,2,2,1,1,0.6896551724137931,"Allow me to recommend 'My life is mine' by Miriam Reyes. It's a track from her album 'My life is mine'. The song combines elements of pop, dance, and electronic music with a touch of rock. It has a slow tempo and features a piano and acoustic guitar, creating a soothing and sentimental atmosphere."
1919,8lC-j7d9vsA,8lC-j7d9vsA_xD52EgezbI8,cf_upbeat_electronic,bright;dance;electronic;energetic;modern;pop;rhythm,,7,0,7,1,0,0.6666666666666667,"In that case, I would recommend 'Du bist mein Leben' by K.I.Z. This track combines elements of Hip-Hop, electronic, rock, and pop genres, creating a dynamic and energetic sound. It has a bright mood and clear rhythm, perfect for a video with a modern dance or pop feel."
1919,8lC-j7d9vsA,8lC-j7d9vsA_xD52EgezbI8,cf_lyrical_piano,acoustic;calm;sentimental;slow,electronic;hip-hop,4,2,2,1,1,0.75,"I suggest checking out 'L'école de la vie' by M.A.R.S. It's a track from their album 'L'école de la vie'. The song combines elements of Hip-Hop, electronic, and rock with a touch of pop. It has a slow tempo and a soothing acoustic texture, which can create a calm and sentimental atmosphere for your video."
1950,XS7C6uA8H7Y,XS7C6uA8H7Y_-xufahb_Szs,cf_upbeat_electronic,dance;electronic;modern;pop;rhythm,,5,0,5,1,0,0.6727272727272727,"Allow me to recommend 'Planos impossiveis' by Manu Gavassi. It's a track from his album 'Planos impossiveis'. This song combines elements of pop, rock, and electronic music with a touch of indie and dance influences. It has a fast-paced rhythm and a modern sound that could be a fitting choice for your video."
1950,XS7C6uA8H7Y,XS7C6uA8H7Y_-xufahb_Szs,cf_lyrical_piano,emotional;slow,,2,0,2,1,0,0.6923076923076923,"Allow me to recommend 'Planos impossiveis' by Manu Gavassi. It's a track from his album 'Planos impossiveis'. The song combines elements of pop, rock, and indie with a touch of country. It features female vocals and has a slow tempo, which creates a soothing and emotional atmosphere."
2011,FVVJNFvoRNg,FVVJNFvoRNg_YAkJaQTIZts,cf_upbeat_electronic,beat;dance;electronic;energetic;pop;rhythm,,6,0,6,1,0,0.607843137254902,"In that case, I recommend 'Shayni' by Elji. This track combines elements of Hip-Hop, electronic, dance, pop, and rock genres. It has a fast-paced beat and a catchy rhythm that will give your video a lively and energetic feel."
2011,FVVJNFvoRNg,FVVJNFvoRNg_YAkJaQTIZts,cf_lyrical_piano,emotional;piano;slow,dance;electronic;hip-hop,3,3,0,0,1,0.6415094339622642,"Allow me to recommend 'Shayni' by Elji. It's a track from the album 'Shayni' and combines elements of Hip-Hop, electronic, dance, pop, and rock. The song has a slow tempo and features a piano in the background, creating a soothing and emotional atmosphere."
2014,3t8sLQEPY0o,3t8sLQEPY0o_aoGA3sc0aMA,cf_upbeat_electronic,beat;beats;dance;electronic;energetic;pop;rhythm,,7,0,7,1,0,0.5178571428571428,"Allow me to recommend 'Cómo Baila la Novia' by Roco. It's a track from their album 'Cómo Baila la Novia'. This song combines elements of rock, electronic, and pop with a dance and pop feel. It has a fast-paced rhythm and energetic beats that could be a fitting choice for your video."
2014,3t8sLQEPY0o,3t8sLQEPY0o_aoGA3sc0aMA,cf_lyrical_piano,emotional;lyrical;piano;slow,,4,0,4,1,0,0.5593220338983051,"Allow me to recommend 'Cómo Baila la Novia' by Roco. It's a track from their album 'Cómo Baila la Novia'. This song combines elements of rock, pop, and alternative with a touch of indie influences. It has a slow tempo and features piano, which can create a lyrical and emotional atmosphere for your video."
2058,btRS8oEZTps,btRS8oEZTps_fjJdFm0fj-o,cf_upbeat_electronic,beat;dance;electronic;modern;pop,,5,0,5,1,0,0.6491228070175439,"In that case, I would recommend 'MobSquad Carollina - The Cypher'. This track combines elements of Hip-Hop, electronic, dance, pop, and rock genres. It has a fast-paced beat and a modern dance or pop feel that will add energy to your video."
2058,btRS8oEZTps,btRS8oEZTps_fjJdFm0fj-o,cf_lyrical_piano,acoustic;calm;gentle;lyrical;melody;piano;sentimental;slow;soft,,9,0,9,1,0,0.746031746031746,Allow me to recommend 'The Cypher' by MobSquad Carollina. It's a track with lyrical piano background music and a slow tempo. The song has a soft acoustic texture and a gentle melody that creates a calm and sentimental mood. It's a perfect choice for your video.
2060,vJ4se76h4pg,vJ4se76h4pg_E4o8oOlzTAQ,cf_upbeat_electronic,beat;beats;energetic;modern;rhythm,,5,0,5,1,0,0.711864406779661,"In that case, I would recommend 'EMBRUJADA' by DESPISTAOS. This track is part of their album 'EMBRUJADA' and offers a perfect blend of rock, indie, and alternative genres. It has a fast-paced rhythm and energetic beats that will give your video a lively and modern feel."
2060,vJ4se76h4pg,vJ4se76h4pg_E4o8oOlzTAQ,cf_lyrical_piano,emotional;lyrical;piano;slow,,4,0,4,1,0,0.5454545454545454,"Allow me to recommend 'EMBRUJADA' by DESPISTAOS. It's a track from their album 'EMBRUJADA'. The song combines elements of rock, indie, and alternative with a touch of pop. It has a slow tempo and features lyrical piano, which can create a soothing and emotional atmosphere for your video."
2072,yCBk4C1_90A,yCBk4C1_90A_35Ke6zvmb4k,cf_upbeat_electronic,dance;electronic;pop;rhythm;tempo,,5,0,5,1,0,0.6226415094339622,"In that case, I recommend 'Run the World (Girls) [Remix]' by Beyoncé. This track is a remix of the original song and features a mix of electronic, dance, pop, and rock elements. It has a fast tempo and a catchy rhythm that will add energy to your video."
2072,yCBk4C1_90A,yCBk4C1_90A_35Ke6zvmb4k,cf_lyrical_piano,acoustic;calm;gentle;melody;sentimental;slow,dance;electronic,6,2,4,1,1,0.5636363636363637,"Allow me to recommend 'Run the World (Girls)'. It's a track from Beyoncé's album 'Run the World (Girls)'. The song combines elements of pop, dance, and electronic music with a slow tempo and a soothing acoustic texture. It has a gentle melody and a calm sentimental mood that could be a fitting choice for your video."
2088,ZRntURxcjYg,ZRntURxcjYg_dapK0eqVQQU,cf_upbeat_electronic,beat;beats;bright;electronic;energetic;pop,,6,0,6,1,0,0.5192307692307692,"In that case, I would recommend 'Sakuramitsutsuki' by SPYAIR. This track is from their album 'Sakuramitsutsuki' and offers a perfect blend of rock, indie, alternative, and pop genres. It has a fast-paced electronic sound with a bright mood and energetic beats, making it a great choice for your video."
2088,ZRntURxcjYg,ZRntURxcjYg_dapK0eqVQQU,cf_lyrical_piano,emotional;lyrical;piano;slow,,4,0,4,1,0,0.47916666666666663,"Allow me to recommend 'Sakuramitsutsuki' by SPYAIR. It's a track from their album 'Sakuramitsutsuki'. The song combines elements of rock, indie, and alternative with a touch of pop. It has a slow tempo and features lyrical piano, which creates a soothing and emotional atmosphere."
2116,i8bWAIOD5Mc,i8bWAIOD5Mc__BnNJkJUDbQ,cf_upbeat_electronic,beat;beats;bright;dance;electronic;energetic;modern;pop,,8,0,8,1,0,0.7090909090909091,"In that case, I recommend 'Tacatá' by Tacabro. This track is a perfect fit for your preferences. It has a catchy electronic beat with a bright mood and energetic beats. It's part of the album 'Tacatá' and is a great choice for a modern dance or pop video."
2116,i8bWAIOD5Mc,i8bWAIOD5Mc__BnNJkJUDbQ,cf_lyrical_piano,,electronic,0,1,-1,0,1,0.9166666666666666,"I apologize, but I couldn't find a specific track that matches your preferences. However, I can recommend exploring the music of Tacabro, a popular electronic music group. They have a diverse range of tracks that may include the elements you're looking for."
2172,sBTkevwy9xo,sBTkevwy9xo_i8Q6ZmEVZxI,cf_upbeat_electronic,dance;electronic;energetic;modern;pop,,5,0,5,1,0,0.5689655172413793,"In that case, I recommend 'Louder Than Words' by ES Posthumus. This track is from their album 'Louder Than Words' and offers a perfect blend of rock, electronic, and indie genres. It has a fast-paced and energetic sound with a modern dance and pop feel. The music video for this track is also available on YouTube."
2172,sBTkevwy9xo,sBTkevwy9xo_i8Q6ZmEVZxI,cf_lyrical_piano,acoustic;calm;piano;sentimental;slow,electronic,5,1,4,1,1,0.5666666666666667,"Allow me to recommend 'Louder Than Words' by ES Posthumus. It's a track from their album 'Louder Than Words'. This song combines elements of rock, electronic, and alternative genres with a focus on piano and vocals. It has a slow tempo and a soothing acoustic texture that can create a calm and sentimental atmosphere for your video."
2176,3LJM-jE1ms4,3LJM-jE1ms4_A84hNilKxFM,cf_upbeat_electronic,beat;dance;electronic;modern;pop,,5,0,5,1,0,0.5686274509803921,"In that case, I would recommend 'Dam (Freestyle)' by Starship featuring BabiiBoii. This track combines elements of Hip-Hop, electronic, dance, pop, and rock genres. It has a fast-paced beat and a modern dance or pop feel that would be perfect for your video."
2176,3LJM-jE1ms4,3LJM-jE1ms4_A84hNilKxFM,cf_lyrical_piano,lyrical;piano;slow,electronic;hip-hop,3,2,1,1,1,0.7741935483870968,"I suggest checking out 'Dam (Freestyle)' by Starship featuring BabiiBoii. Although I don't have much information about this track, it falls under the hip-hop, electronic, rock, pop, and indie genres. It might have the lyrical piano background music and slow tempo you're looking for."
2216,GavrpKnU4Hc,GavrpKnU4Hc_T7QYuPMt_68,cf_upbeat_electronic,beat;electronic;pop;upbeat,melody,4,1,3,1,1,0.5892857142857143,"In that case, I would recommend 'Gratidão' by Dunamis. This track has a rock, pop, and indie sound with alternative influences. It features male vocals and a guitar-driven melody. The song was released in 2012 and has a catchy and upbeat electronic vibe that would be perfect for your video."
2216,GavrpKnU4Hc,GavrpKnU4Hc_T7QYuPMt_68,cf_lyrical_piano,acoustic;emotional;lyrical;piano;slow,,5,0,5,1,0,0.5272727272727273,"Allow me to recommend 'Gratidão' by Dunamis. It's a track from their album 'Gratidão'. The song combines elements of rock, pop, and indie with a touch of alternative and acoustic. It has a slow tempo and features a piano, which can create a lyrical and emotional atmosphere for your video."
2223,gZ4g2c5vZec,gZ4g2c5vZec_-c_1948S2sA,cf_upbeat_electronic,beat;dance;electronic;energetic;pop;tempo,,6,0,6,1,0,0.6470588235294117,"In that case, I recommend 'HotBoy' by YAMAMAS featuring Baby King. This track combines elements of Hip-Hop, electronic, dance, pop, and electro genres. It has a fast tempo and a catchy beat that will give your video a lively and energetic feel."
2223,gZ4g2c5vZec,gZ4g2c5vZec_-c_1948S2sA,cf_lyrical_piano,lyrical;piano,dance;electronic;hip-hop,2,3,-1,0,1,0.7543859649122807,"Allow me to recommend 'Lyrical Piano Background Music'. It's a track that falls under the genres of Hip-Hop, electronic, dance, pop, and rock. Although there is no specific information about the track, it is likely to have the elements you are looking for."
2233,bZoYYIslJUU,bZoYYIslJUU_lS16wHO4z9Y,cf_upbeat_electronic,beat;dance;electronic;energetic;modern;pop,,6,0,6,1,0,0.7192982456140351,"In that case, I would recommend 'Ballin' by Yung L. This track has a catchy electronic beat and a modern dance or pop feel. It's perfect for creating an energetic and vibrant atmosphere in your video."
2233,bZoYYIslJUU,bZoYYIslJUU_lS16wHO4z9Y,cf_lyrical_piano,acoustic;calm;gentle;lyrical;melody;piano;sentimental;slow;soft,electronic;hip-hop,9,2,7,1,1,0.5714285714285714,"Allow me to recommend 'Lyrical Piano'. It's a track that combines elements of Hip-Hop, electronic, and R&B with a slow tempo and a soft acoustic texture. The song has a gentle melody and a calm sentimental mood, which could be a fitting choice for your video."
2242,sCbKPeDTPVU,sCbKPeDTPVU_IHuI6bHQzAo,cf_upbeat_electronic,beat;beats;dance;electronic;energetic;modern;pop;rhythm;upbeat,,9,0,9,1,0,0.6727272727272727,"In that case, I recommend 'Drunk Love 2014' by Keaira LaShae. This track combines elements of pop, dance, and electronic music, creating a vibrant and energetic atmosphere. It has a clear rhythm and catchy beats that will add a modern and upbeat feel to your video."
2242,sCbKPeDTPVU,sCbKPeDTPVU_IHuI6bHQzAo,cf_lyrical_piano,acoustic;gentle;sentimental;slow,electronic,4,1,3,1,1,0.6842105263157895,"In that case, I recommend 'Drunk Love 2014' by Keaira LaShae. This track combines elements of pop, R&B, and soul with a touch of electronic and rock. It has a slow tempo and a soothing acoustic texture, creating a gentle and sentimental mood. It's the perfect choice for your video."
2254,Fr2ZASMNaa0,Fr2ZASMNaa0_fQZL6kaJav0,cf_upbeat_electronic,beat;dance;electronic;energetic;modern;pop,,6,0,6,1,0,0.7678571428571428,"In that case, I would recommend 'Fogo' by MC Guime. This track has a hip-hop and electronic sound with elements of pop and rock. It has a fast-paced beat and a modern dance vibe that will give your video a lively and energetic feel."
2254,Fr2ZASMNaa0,Fr2ZASMNaa0_fQZL6kaJav0,cf_lyrical_piano,acoustic;calm;gentle;lyrical;melody;piano;sentimental;slow;soft,,9,0,9,1,0,0.8275862068965517,I recommend 'Fogo' by MC Gui. It's a track with lyrical piano background music and a slow tempo. The song has a soft acoustic texture and a gentle melody that creates a calm and sentimental mood. It's a perfect choice for your video.
2316,Z9ry7JQTl6g,Z9ry7JQTl6g_lHhZJeHP7Ac,cf_upbeat_electronic,bright;dance;electronic;pop;rhythm,,5,0,5,1,0,0.5660377358490566,"In that case, I recommend 'Rule the World' by Stuart Wilson. This track is a perfect fit for your video as it combines elements of pop, dance, and electronic music. It has a catchy rhythm and a bright mood that will add energy to your video."
2316,Z9ry7JQTl6g,Z9ry7JQTl6g_lHhZJeHP7Ac,cf_lyrical_piano,acoustic;calm;gentle;lyrical;melody;piano;sentimental;slow;soft,,9,0,9,1,0,0.5535714285714286,"Allow me to recommend 'Rule the World' by Stuart Wilson. It's a track from his album 'Rule the World'. This song combines elements of pop, rock, and soul with a touch of jazz. It features lyrical piano and has a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood."
2322,xNEbC01UF2g,xNEbC01UF2g_NYIdJk05pkw,cf_upbeat_electronic,beat;beats;bright;dance;electronic;energetic;modern;pop;rhythm;upbeat,,10,0,10,1,0,0.6440677966101696,"In that case, I recommend 'Say You'll Stay' by Luke Thompson. This track combines elements of rock, pop, and electronic music, creating a catchy and upbeat sound. It has a bright mood, clear rhythm, energetic beats, and a modern dance or pop feel. It's a great choice for your video."
2322,xNEbC01UF2g,xNEbC01UF2g_NYIdJk05pkw,cf_lyrical_piano,acoustic;emotional;lyrical;piano;slow,,5,0,5,1,0,0.6724137931034483,"Allow me to recommend 'Say You'll Stay' by Luke Thompson. It's a track from his album 'Say You'll Stay'. This song combines elements of rock, pop, and indie with a touch of alternative and acoustic. It has a slow tempo and features lyrical piano, creating a soothing and emotional atmosphere."
2325,gHavEbG_MWg,gHavEbG_MWg_BkB1s1VJe44,cf_upbeat_electronic,beat;dance;electronic;energetic;pop;tempo,,6,0,6,1,0,0.5660377358490566,"In that case, I recommend 'Dmack & Freshkid From The Back' by Dj Taj. This track combines elements of Hip-Hop, electronic, dance, pop, and rock. It has a fast tempo and a catchy beat that will give your video a lively and energetic feel."
2325,gHavEbG_MWg,gHavEbG_MWg_BkB1s1VJe44,cf_lyrical_piano,acoustic;calm;gentle;lyrical;melody;piano;sentimental;slow;soft,,9,0,9,1,0,0.8923076923076922,"I understand your preference for a lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood. However, I don't have enough information to recommend a specific track that matches your requirements."
2334,UmBiLFFCJH8,UmBiLFFCJH8_ZLlampP29nk,cf_upbeat_electronic,bright;electronic;tempo,,3,0,3,1,0,0.7037037037037037,"In that case, I would recommend 'Dzieci z L.' by ULICE. This track has a rock and indie sound with electronic and alternative influences. It has a fast-paced tempo and a bright mood that will add energy to your video."
2334,UmBiLFFCJH8,UmBiLFFCJH8_ZLlampP29nk,cf_lyrical_piano,acoustic;calm;gentle;melody;piano;sentimental;slow,,7,0,7,1,0,0.5555555555555556,"Allow me to recommend 'Dzieci z L.' by ULICE. It's a track from their album 'Dzieci z L.'. The song combines elements of rock, indie, and alternative with a focus on piano and acoustic instruments. It has a slow tempo and a gentle melody that creates a calm and sentimental atmosphere."
2368,pQdbNvEAmo0,pQdbNvEAmo0_GOkwlQbLNiM,cf_upbeat_electronic,beat;beats;bright;dance;electronic;energetic;modern;pop;rhythm,,9,0,9,1,0,0.676923076923077,"In that case, I recommend 'Summertime Sadness' by Lana Del Rey. This track is a perfect fit for your video as it combines electronic, pop, and rock elements with a female vocalist. It has a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling."
2368,pQdbNvEAmo0,pQdbNvEAmo0_GOkwlQbLNiM,cf_lyrical_piano,emotional;melody;piano;sentimental;slow,,5,0,5,1,0,0.7540983606557377,"In that case, I recommend 'Summertime Sadness' by Lana Del Rey. This track has a beautiful and emotional piano melody that creates a slow and soothing atmosphere. It's perfect for creating a sentimental mood in your video."
2378,2WzHhtkF8JM,2WzHhtkF8JM_0Y1v5HCWz6M,cf_upbeat_electronic,beat;bright;dance;electronic;pop,,5,0,5,1,0,0.625,"In that case, I recommend '이러쿵 저러쿵' by F-ve Dolls. This track is from their album 'F-ve Dolls 1st Mini Album' and offers a perfect blend of electronic, dance, and pop genres. It has a catchy beat and a bright mood that will add energy to your video."
2378,2WzHhtkF8JM,2WzHhtkF8JM_0Y1v5HCWz6M,cf_lyrical_piano,acoustic;slow,dance;electronic,2,2,0,0,1,0.6607142857142857,"Allow me to recommend 'I Love You' by 2AM. It's a track from their album '2010 2AM 1st Mini Album'. The song combines elements of pop, dance, and electronic genres with a focus on female vocals. It has a slow tempo and a soothing acoustic texture that could be a fitting choice for your video."
2446,wWCZ65xE-7c,wWCZ65xE-7c_mLg_eN8JPzo,cf_upbeat_electronic,beat;dance;electronic;modern;pop,,5,0,5,1,0,0.6666666666666667,"In that case, I recommend 'Dashie Pon Dem' by W. This track combines elements of Hip-Hop, electronic, dance, pop, and rock genres. It has a fast-paced beat and a modern dance or pop feel that will add energy to your video."
2446,wWCZ65xE-7c,wWCZ65xE-7c_mLg_eN8JPzo,cf_lyrical_piano,acoustic;calm;sentimental;slow,dance;electronic;hip-hop,4,3,1,1,1,0.5490196078431373,"Allow me to recommend 'Dashie Pon Dem' by W. It's a track from the album 'Dashie Pon Dem'. This song combines elements of Hip-Hop, electronic, dance, pop, and R&B. It has a slow tempo and a soothing acoustic texture, which can create a calm and sentimental mood for your video."
2449,JknekAM8pY4,JknekAM8pY4_FAi1atXAKHo,cf_upbeat_electronic,beat;beats;dance;electronic;energetic;modern;pop;rhythm,,8,0,8,1,0,0.6666666666666667,"In that case, I recommend 'From My Heart' by Aom Sushar. This track is from the album 'From My Heart' and offers a blend of rock, indie, and pop genres. It has a fast-paced electronic sound with a catchy rhythm and energetic beats, creating a modern and danceable vibe."
2449,JknekAM8pY4,JknekAM8pY4_FAi1atXAKHo,cf_lyrical_piano,acoustic;emotional;slow,,3,0,3,1,0,0.41509433962264153,"Allow me to recommend 'From My Heart' by Aom Sushar. It's a track from her album 'From My Heart'. The song combines elements of pop, rock, and indie with a slow tempo and acoustic guitar. It has a soothing and emotional vibe that could be a perfect fit for your video."
2455,gRKzFMRviAs,gRKzFMRviAs_qbZBq5WNw3k,cf_upbeat_electronic,beat;dance;electronic;energetic;modern;pop;tempo,,7,0,7,1,0,0.6842105263157895,"In that case, I recommend 'Dance Again' by Jennifer Lopez. This track is a perfect fit for your video as it combines electronic, dance, pop, and house genres. It has a fast tempo and a catchy beat that will create an energetic and modern atmosphere."
2455,gRKzFMRviAs,gRKzFMRviAs_qbZBq5WNw3k,cf_lyrical_piano,acoustic;calm;sentimental;slow,dance;electronic,4,2,2,1,1,0.7241379310344828,"I suggest you consider the track 'Love Is A Battlefield' by MIKA. It's a pop and electronic song with elements of dance and rock. The song has a slow tempo and a soothing acoustic texture, which can create a calm and sentimental mood for your video."
2491,mn4WwaRfmKM,mn4WwaRfmKM_7Kxl3Y5zh5E,cf_upbeat_electronic,beat;beats;bright;dance;electronic;energetic;modern;pop;rhythm,,9,0,9,1,0,0.6551724137931034,"In that case, I recommend 'Happy' by Tyree Morris & Hearts of Worship. This track combines elements of soul, pop, and rock, with a touch of dance and electronic influences. It has a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling that will add a lively and engaging vibe to your video."
